10:43:10.036 > Starting HX711 dual-example (Teensy + Adafruit HX711)
10:43:10.036 > Scale 1 is busy...
10:43:10.036 > Scale 2 is busy...
10:43:10.036 > Scale 1 is busy...
10:43:10.051 > Scale 2 is busy...
10:43:10.058 > Scale 1 is busy...
10:43:10.058 > Scale 2 is busy...
10:43:10.070 > Scale 1 is busy...
10:43:10.070 > Scale 2 is busy...
10:43:10.078 > Scale 1 is busy...
10:43:10.078 > Scale 2 is busy...
10:43:10.086 > Scale 1 is busy...
10:43:10.086 > Scale 2 is busy...
10:43:10.094 > Scale 1 is busy...
10:43:10.094 > Scale 2 is busy...
10:43:10.120 > READ_CSV,time_ms,loadcell,grams,raw,scale,tare,throttle
10:43:14.741 > READ_CSV,9174,2,48.034,40278,52.233700,37769,0.003
10:43:14.741 > READ_CSV,9174,3,65.714,0,52.233700,0,0.003
10:43:14.749 > READ_CSV,9186,1,81.863,156643,52.233700,152367,0.004
10:43:14.749 > READ_CSV,9186,2,46.732,40210,52.233700,37769,0.004
10:43:14.749 > READ_CSV,9186,3,64.298,0,52.233700,0,0.004
10:43:14.763 > READ_CSV,9197,1,84.677,156790,52.233700,152367,0.004
10:43:14.763 > READ_CSV,9197,2,48.340,40294,52.233700,37769,0.004
10:43:14.763 > READ_CSV,9197,3,66.509,0,52.233700,0,0.004
10:43:14.775 > READ_CSV,9209,1,82.361,156669,52.233700,152367,0.006
10:43:14.775 > READ_CSV,9209,2,52.839,40529,52.233700,37769,0.006
10:43:14.775 > READ_CSV,9209,3,67.600,0,52.233700,0,0.006
10:43:14.786 > READ_CSV,9221,1,83.222,156714,52.233700,152367,0.006
10:43:14.786 > READ_CSV,9221,2,49.872,40374,52.233700,37769,0.006
10:43:14.786 > READ_CSV,9221,3,66.547,0,52.233700,0,0.006
10:43:14.800 > READ_CSV,9233,1,86.132,156866,52.233700,152367,0.008
10:43:14.800 > READ_CSV,9233,2,49.432,40351,52.233700,37769,0.008
10:43:14.800 > READ_CSV,9233,3,67.782,0,52.233700,0,0.008
10:43:14.808 > READ_CSV,9244,1,82.724,156688,52.233700,152367,0.008
10:43:14.808 > READ_CSV,9244,2,49.968,40379,52.233700,37769,0.008
10:43:14.808 > READ_CSV,9244,3,66.346,0,52.233700,0,0.008
10:43:14.824 > READ_CSV,9256,1,82.246,156663,52.233700,152367,0.009
10:43:14.824 > READ_CSV,9256,2,47.173,40233,52.233700,37769,0.009
10:43:14.824 > READ_CSV,9256,3,64.709,0,52.233700,0,0.009
10:43:14.833 > READ_CSV,9268,1,76.636,156370,52.233700,152367,0.009
10:43:14.836 > READ_CSV,9268,2,47.728,40262,52.233700,37769,0.009
10:43:14.836 > READ_CSV,9268,3,62.182,0,52.233700,0,0.009
10:43:14.841 > READ_CSV,9280,1,84.141,156762,52.233700,152367,0.011
10:43:14.841 > READ_CSV,9280,2,49.776,40369,52.233700,37769,0.011
10:43:14.841 > READ_CSV,9280,3,66.959,0,52.233700,0,0.011
10:43:14.859 > READ_CSV,9291,1,90.535,157096,52.233700,152367,0.011
10:43:14.859 > READ_CSV,9291,2,48.589,40307,52.233700,37769,0.011
10:43:14.859 > READ_CSV,9291,3,69.562,0,52.233700,0,0.011
10:43:14.869 > READ_CSV,9303,1,87.109,156917,52.233700,152367,0.012
10:43:14.869 > READ_CSV,9303,2,46.273,40186,52.233700,37769,0.012
10:43:14.869 > READ_CSV,9303,3,66.691,0,52.233700,0,0.012
10:43:14.880 > READ_CSV,9315,1,82.150,156658,52.233700,152367,0.012
10:43:14.880 > READ_CSV,9315,2,45.737,40158,52.233700,37769,0.012
10:43:14.880 > READ_CSV,9315,3,63.943,0,52.233700,0,0.012
10:43:14.891 > READ_CSV,9328,1,78.838,156485,52.233700,152367,0.014
10:43:14.895 > READ_CSV,9328,2,48.915,40324,52.233700,37769,0.014
10:43:14.895 > READ_CSV,9328,3,63.876,0,52.233700,0,0.014
10:43:14.918 > READ_CSV,9350,1,82.571,156680,52.233700,152367,0.014
10:43:14.918 > READ_CSV,9350,2,51.116,40439,52.233700,37769,0.014
10:43:14.918 > READ_CSV,9350,3,66.844,0,52.233700,0,0.014
10:43:14.928 > READ_CSV,9362,1,84.505,156781,52.233700,152367,0.015
10:43:14.930 > READ_CSV,9362,2,53.490,40563,52.233700,37769,0.015
10:43:14.930 > READ_CSV,9362,3,68.998,0,52.233700,0,0.015
10:43:14.936 > READ_CSV,9374,1,91.512,157147,52.233700,152367,0.015
10:43:14.936 > READ_CSV,9374,2,52.686,40521,52.233700,37769,0.015
10:43:14.936 > READ_CSV,9374,3,72.099,0,52.233700,0,0.015
10:43:14.952 > READ_CSV,9386,1,89.884,157062,52.233700,152367,0.017
10:43:14.952 > READ_CSV,9386,2,48.570,40306,52.233700,37769,0.017
10:43:14.952 > READ_CSV,9386,3,69.227,0,52.233700,0,0.017
10:43:14.960 > READ_CSV,9397,1,87.645,156945,52.233700,152367,0.017
10:43:14.960 > READ_CSV,9397,2,46.809,40214,52.233700,37769,0.017
10:43:14.960 > READ_CSV,9397,3,67.227,0,52.233700,0,0.017
10:43:14.976 > READ_CSV,9409,1,84.179,156764,52.233700,152367,0.018
10:43:14.976 > READ_CSV,9409,2,50.925,40429,52.233700,37769,0.018
10:43:14.976 > READ_CSV,9409,3,67.552,0,52.233700,0,0.018
10:43:14.985 > READ_CSV,9421,1,82.744,156689,52.233700,152367,0.018
10:43:14.985 > READ_CSV,9421,2,50.274,40395,52.233700,37769,0.018
10:43:14.985 > READ_CSV,9421,3,66.509,0,52.233700,0,0.018
10:43:14.993 > READ_CSV,9433,1,84.639,156788,52.233700,152367,0.020
10:43:15.001 > READ_CSV,9433,2,46.120,40178,52.233700,37769,0.020
10:43:15.001 > READ_CSV,9433,3,65.379,0,52.233700,0,0.020
10:43:15.011 > READ_CSV,9444,1,86.094,156864,52.233700,152367,0.020
10:43:15.011 > READ_CSV,9444,2,44.052,40070,52.233700,37769,0.020
10:43:15.011 > READ_CSV,9444,3,65.073,0,52.233700,0,0.020
10:43:15.018 > READ_CSV,9456,1,88.449,156987,52.233700,152367,0.021
10:43:15.018 > READ_CSV,9456,2,47.747,40263,52.233700,37769,0.021
10:43:15.018 > READ_CSV,9456,3,68.098,0,52.233700,0,0.021
10:43:15.035 > READ_CSV,9468,1,90.612,157100,52.233700,152367,0.021
10:43:15.035 > READ_CSV,9468,2,48.723,40314,52.233700,37769,0.021
10:43:15.035 > READ_CSV,9468,3,69.668,0,52.233700,0,0.021
10:43:15.047 > READ_CSV,9480,1,91.684,157156,52.233700,152367,0.022
10:43:15.047 > READ_CSV,9480,2,50.600,40412,52.233700,37769,0.022
10:43:15.047 > READ_CSV,9480,3,71.142,0,52.233700,0,0.022
10:43:15.051 > READ_CSV,9492,1,88.391,156984,52.233700,152367,0.022
10:43:15.059 > READ_CSV,9492,2,51.384,40453,52.233700,37769,0.022
10:43:15.059 > READ_CSV,9492,3,69.888,0,52.233700,0,0.022
10:43:15.069 > READ_CSV,9503,1,84.122,156761,52.233700,152367,0.024
10:43:15.069 > READ_CSV,9503,2,49.106,40334,52.233700,37769,0.024
10:43:15.069 > READ_CSV,9503,3,66.614,0,52.233700,0,0.024
10:43:15.082 > READ_CSV,9515,1,84.409,156776,52.233700,152367,0.024
10:43:15.082 > READ_CSV,9515,2,46.254,40185,52.233700,37769,0.024
10:43:15.082 > READ_CSV,9515,3,65.331,0,52.233700,0,0.024
10:43:15.094 > READ_CSV,9528,1,86.343,156877,52.233700,152367,0.025
10:43:15.094 > READ_CSV,9528,2,48.015,40277,52.233700,37769,0.025
10:43:15.094 > READ_CSV,9528,3,67.179,0,52.233700,0,0.025
10:43:15.118 > READ_CSV,9550,1,81.786,156639,52.233700,152367,0.025
10:43:15.118 > READ_CSV,9550,2,47.785,40265,52.233700,37769,0.025
10:43:15.118 > READ_CSV,9550,3,64.786,0,52.233700,0,0.025
10:43:15.127 > READ_CSV,9562,1,86.936,156908,52.233700,152367,0.027
10:43:15.127 > READ_CSV,9562,2,51.097,40438,52.233700,37769,0.027
10:43:15.127 > READ_CSV,9562,3,69.017,0,52.233700,0,0.027
10:43:15.136 > READ_CSV,9574,1,89.310,157032,52.233700,152367,0.027
10:43:15.136 > READ_CSV,9574,2,50.925,40429,52.233700,37769,0.027
10:43:15.136 > READ_CSV,9574,3,70.118,0,52.233700,0,0.027
10:43:15.153 > READ_CSV,9586,1,84.333,156772,52.233700,152367,0.028
10:43:15.153 > READ_CSV,9586,2,48.666,40311,52.233700,37769,0.028
10:43:15.153 > READ_CSV,9586,3,66.499,0,52.233700,0,0.028
10:43:15.164 > READ_CSV,9598,1,85.213,156818,52.233700,152367,0.028
10:43:15.164 > READ_CSV,9598,2,49.987,40380,52.233700,37769,0.028
10:43:15.164 > READ_CSV,9598,3,67.600,0,52.233700,0,0.028
10:43:15.176 > READ_CSV,9609,1,86.764,156899,52.233700,152367,0.030
10:43:15.177 > READ_CSV,9609,2,51.633,40466,52.233700,37769,0.030
10:43:15.177 > READ_CSV,9609,3,69.199,0,52.233700,0,0.030
10:43:15.188 > READ_CSV,9621,1,89.540,157044,52.233700,152367,0.030
10:43:15.189 > READ_CSV,9621,2,50.676,40416,52.233700,37769,0.030
10:43:15.189 > READ_CSV,9621,3,70.108,0,52.233700,0,0.030
10:43:15.200 > READ_CSV,9633,1,90.191,157078,52.233700,152367,0.031
10:43:15.200 > READ_CSV,9633,2,50.906,40428,52.233700,37769,0.031
10:43:15.200 > READ_CSV,9633,3,70.548,0,52.233700,0,0.031
10:43:15.212 > READ_CSV,9645,1,87.032,156913,52.233700,152367,0.031
10:43:15.212 > READ_CSV,9645,2,50.044,40383,52.233700,37769,0.031
10:43:15.212 > READ_CSV,9645,3,68.538,0,52.233700,0,0.031
10:43:15.224 > READ_CSV,9656,1,84.696,156791,52.233700,152367,0.033
10:43:15.224 > READ_CSV,9656,2,48.168,40285,52.233700,37769,0.033
10:43:15.224 > READ_CSV,9656,3,66.432,0,52.233700,0,0.033
10:43:15.235 > READ_CSV,9668,1,84.467,156779,52.233700,152367,0.033
10:43:15.235 > READ_CSV,9668,2,52.418,40507,52.233700,37769,0.033
10:43:15.235 > READ_CSV,9668,3,68.442,0,52.233700,0,0.033
10:43:15.245 > READ_CSV,9680,1,82.992,156702,52.233700,152367,0.034
10:43:15.245 > READ_CSV,9680,2,50.523,40408,52.233700,37769,0.034
10:43:15.245 > READ_CSV,9680,3,66.758,0,52.233700,0,0.034
10:43:15.252 > READ_CSV,9692,1,84.773,156795,52.233700,152367,0.034
10:43:15.252 > READ_CSV,9692,2,45.526,40147,52.233700,37769,0.034
10:43:15.252 > READ_CSV,9692,3,65.150,0,52.233700,0,0.034
10:43:15.269 > READ_CSV,9703,1,84.371,156774,52.233700,152367,0.036
10:43:15.269 > READ_CSV,9703,2,47.670,40259,52.233700,37769,0.036
10:43:15.269 > READ_CSV,9703,3,66.021,0,52.233700,0,0.036
10:43:15.282 > READ_CSV,9715,1,87.798,156953,52.233700,152367,0.036
10:43:15.282 > READ_CSV,9715,2,50.293,40396,52.233700,37769,0.036
10:43:15.282 > READ_CSV,9715,3,69.045,0,52.233700,0,0.036
10:43:15.294 > READ_CSV,9728,1,88.372,156983,52.233700,152367,0.037
10:43:15.295 > READ_CSV,9728,2,50.638,40414,52.233700,37769,0.037
10:43:15.295 > READ_CSV,9728,3,69.505,0,52.233700,0,0.037
10:43:15.311 > READ_CSV,9751,1,88.851,157008,52.233700,152367,0.037
10:43:15.311 > READ_CSV,9751,2,51.652,40467,52.233700,37769,0.037
10:43:15.311 > READ_CSV,9751,3,70.252,0,52.233700,0,0.037
10:43:15.328 > READ_CSV,9762,1,88.295,156979,52.233700,152367,0.039
10:43:15.328 > READ_CSV,9762,2,52.150,40493,52.233700,37769,0.039
10:43:15.328 > READ_CSV,9762,3,70.223,0,52.233700,0,0.039
10:43:15.340 > READ_CSV,9774,1,82.801,156692,52.233700,152367,0.039
10:43:15.340 > READ_CSV,9774,2,51.959,40483,52.233700,37769,0.039
10:43:15.340 > READ_CSV,9774,3,67.380,0,52.233700,0,0.039
10:43:15.353 > READ_CSV,9786,1,82.188,156660,52.233700,152367,0.040
10:43:15.353 > READ_CSV,9786,2,50.714,40418,52.233700,37769,0.040
10:43:15.353 > READ_CSV,9786,3,66.451,0,52.233700,0,0.040
10:43:15.362 > READ_CSV,9798,1,84.103,156760,52.233700,152367,0.040
10:43:15.362 > READ_CSV,9798,2,52.303,40501,52.233700,37769,0.040
10:43:15.362 > READ_CSV,9798,3,68.203,0,52.233700,0,0.040
10:43:15.369 > READ_CSV,9809,1,84.811,156797,52.233700,152367,0.042
10:43:15.377 > READ_CSV,9809,2,51.748,40472,52.233700,37769,0.042
10:43:15.377 > READ_CSV,9809,3,68.280,0,52.233700,0,0.042
10:43:15.387 > READ_CSV,9821,1,87.913,156959,52.233700,152367,0.042
10:43:15.387 > READ_CSV,9821,2,50.600,40412,52.233700,37769,0.042
10:43:15.387 > READ_CSV,9821,3,69.256,0,52.233700,0,0.042
10:43:15.395 > READ_CSV,9833,1,89.827,157059,52.233700,152367,0.043
10:43:15.395 > READ_CSV,9833,2,49.279,40343,52.233700,37769,0.043
10:43:15.395 > READ_CSV,9833,3,69.553,0,52.233700,0,0.043
10:43:15.412 > READ_CSV,9845,1,89.100,157021,52.233700,152367,0.043
10:43:15.412 > READ_CSV,9845,2,49.030,40330,52.233700,37769,0.043
10:43:15.412 > READ_CSV,9845,3,69.065,0,52.233700,0,0.043
10:43:15.420 > READ_CSV,9856,1,87.855,156956,52.233700,152367,0.045
10:43:15.420 > READ_CSV,9856,2,45.986,40171,52.233700,37769,0.045
10:43:15.420 > READ_CSV,9856,3,66.920,0,52.233700,0,0.045
10:43:15.432 > READ_CSV,9868,1,85.079,156811,52.233700,152367,0.045
10:43:15.436 > READ_CSV,9868,2,43.784,40056,52.233700,37769,0.045
10:43:15.436 > READ_CSV,9868,3,64.432,0,52.233700,0,0.045
10:43:15.445 > READ_CSV,9880,1,88.487,156989,52.233700,152367,0.046
10:43:15.445 > READ_CSV,9880,2,48.053,40279,52.233700,37769,0.046
10:43:15.445 > READ_CSV,9880,3,68.270,0,52.233700,0,0.046
10:43:15.459 > READ_CSV,9892,1,91.914,157168,52.233700,152367,0.046
10:43:15.459 > READ_CSV,9892,2,48.934,40325,52.233700,37769,0.046
10:43:15.459 > READ_CSV,9892,3,70.424,0,52.233700,0,0.046
10:43:15.470 > READ_CSV,9904,1,87.530,156939,52.233700,152367,0.048
10:43:15.471 > READ_CSV,9904,2,47.230,40236,52.233700,37769,0.048
10:43:15.471 > READ_CSV,9904,3,67.380,0,52.233700,0,0.048
10:43:15.479 > READ_CSV,9915,1,83.605,156734,52.233700,152367,0.048
10:43:15.479 > READ_CSV,9915,2,47.843,40268,52.233700,37769,0.048
10:43:15.479 > READ_CSV,9915,3,65.724,0,52.233700,0,0.048
10:43:15.495 > READ_CSV,9928,1,89.310,157032,52.233700,152367,0.049
10:43:15.495 > READ_CSV,9928,2,49.719,40366,52.233700,37769,0.049
10:43:15.495 > READ_CSV,9928,3,69.515,0,52.233700,0,0.049
10:43:15.516 > READ_CSV,9951,1,83.662,156737,52.233700,152367,0.049
10:43:15.516 > READ_CSV,9951,2,47.919,40272,52.233700,37769,0.049
10:43:15.516 > READ_CSV,9951,3,65.791,0,52.233700,0,0.049
10:43:15.529 > READ_CSV,9962,1,86.553,156888,52.233700,152367,0.051
10:43:15.529 > READ_CSV,9962,2,48.685,40312,52.233700,37769,0.051
10:43:15.529 > READ_CSV,9962,3,67.619,0,52.233700,0,0.051
10:43:15.541 > READ_CSV,9974,1,84.026,156756,52.233700,152367,0.051
10:43:15.541 > READ_CSV,9974,2,47.441,40247,52.233700,37769,0.051
10:43:15.541 > READ_CSV,9974,3,65.733,0,52.233700,0,0.051
10:43:15.553 > READ_CSV,9986,1,79.891,156540,52.233700,152367,0.052
10:43:15.553 > READ_CSV,9986,2,48.168,40285,52.233700,37769,0.052
10:43:15.553 > READ_CSV,9986,3,64.030,0,52.233700,0,0.052
10:43:15.562 > READ_CSV,9998,1,83.567,156732,52.233700,152367,0.052
10:43:15.565 > READ_CSV,9998,2,49.279,40343,52.233700,37769,0.052
10:43:15.565 > READ_CSV,9998,3,66.423,0,52.233700,0,0.052
10:43:15.575 > READ_CSV,10010,1,82.724,156688,52.233700,152367,0.054
10:43:15.575 > READ_CSV,10010,2,48.896,40323,52.233700,37769,0.054
10:43:15.575 > READ_CSV,10010,3,65.810,0,52.233700,0,0.054
10:43:15.587 > READ_CSV,10021,1,86.534,156887,52.233700,152367,0.054
10:43:15.587 > READ_CSV,10021,2,47.843,40268,52.233700,37769,0.054
10:43:15.587 > READ_CSV,10021,3,67.188,0,52.233700,0,0.054
10:43:15.600 > READ_CSV,10033,1,86.860,156904,52.233700,152367,0.055
10:43:15.600 > READ_CSV,10033,2,48.340,40294,52.233700,37769,0.055
10:43:15.600 > READ_CSV,10033,3,67.600,0,52.233700,0,0.055
10:43:15.612 > READ_CSV,10045,1,85.883,156853,52.233700,152367,0.055
10:43:15.612 > READ_CSV,10045,2,53.280,40552,52.233700,37769,0.055
10:43:15.612 > READ_CSV,10045,3,69.582,0,52.233700,0,0.055
10:43:15.623 > READ_CSV,10057,1,85.711,156844,52.233700,152367,0.057
10:43:15.623 > READ_CSV,10057,2,53.548,40566,52.233700,37769,0.057
10:43:15.623 > READ_CSV,10057,3,69.629,0,52.233700,0,0.057
10:43:15.633 > READ_CSV,10068,1,85.041,156809,52.233700,152367,0.057
10:43:15.636 > READ_CSV,10068,2,50.217,40392,52.233700,37769,0.057
10:43:15.636 > READ_CSV,10068,3,67.629,0,52.233700,0,0.057
10:43:15.645 > READ_CSV,10080,1,85.251,156820,52.233700,152367,0.058
10:43:15.645 > READ_CSV,10080,2,46.598,40203,52.233700,37769,0.058
10:43:15.645 > READ_CSV,10080,3,65.925,0,52.233700,0,0.058
10:43:15.658 > READ_CSV,10092,1,85.902,156854,52.233700,152367,0.058
10:43:15.658 > READ_CSV,10092,2,48.226,40288,52.233700,37769,0.058
10:43:15.658 > READ_CSV,10092,3,67.064,0,52.233700,0,0.058
10:43:15.671 > READ_CSV,10104,1,83.356,156721,52.233700,152367,0.060
10:43:15.671 > READ_CSV,10104,2,49.891,40375,52.233700,37769,0.060
10:43:15.671 > READ_CSV,10104,3,66.624,0,52.233700,0,0.060
10:43:15.680 > READ_CSV,10115,1,86.228,156871,52.233700,152367,0.060
10:43:15.680 > READ_CSV,10115,2,50.504,40407,52.233700,37769,0.060
10:43:15.680 > READ_CSV,10115,3,68.366,0,52.233700,0,0.060
10:43:15.695 > READ_CSV,10128,1,84.428,156777,52.233700,152367,0.061
10:43:15.696 > READ_CSV,10128,2,51.997,40485,52.233700,37769,0.061
10:43:15.696 > READ_CSV,10128,3,68.213,0,52.233700,0,0.061
10:43:15.713 > READ_CSV,10151,1,84.964,156805,52.233700,152367,0.061
10:43:15.713 > READ_CSV,10151,2,50.963,40431,52.233700,37769,0.061
10:43:15.713 > READ_CSV,10151,3,67.964,0,52.233700,0,0.061
10:43:15.729 > READ_CSV,10163,1,87.740,156950,52.233700,152367,0.063
10:43:15.729 > READ_CSV,10163,2,49.853,40373,52.233700,37769,0.063
10:43:15.729 > READ_CSV,10163,3,68.797,0,52.233700,0,0.063
10:43:15.738 > READ_CSV,10174,1,89.023,157017,52.233700,152367,0.063
10:43:15.738 > READ_CSV,10174,2,49.527,40356,52.233700,37769,0.063
10:43:15.738 > READ_CSV,10174,3,69.275,0,52.233700,0,0.063
10:43:15.750 > READ_CSV,10186,1,90.937,157117,52.233700,152367,0.064
10:43:15.754 > READ_CSV,10186,2,50.083,40385,52.233700,37769,0.064
10:43:15.754 > READ_CSV,10186,3,70.510,0,52.233700,0,0.064
10:43:15.763 > READ_CSV,10198,1,85.711,156844,52.233700,152367,0.064
10:43:15.763 > READ_CSV,10198,2,48.742,40315,52.233700,37769,0.064
10:43:15.763 > READ_CSV,10198,3,67.227,0,52.233700,0,0.064
10:43:15.773 > READ_CSV,10210,1,70.740,156062,52.233700,152367,0.066
10:43:15.773 > READ_CSV,10210,2,52.112,40491,52.233700,37769,0.066
10:43:15.773 > READ_CSV,10210,3,61.426,0,52.233700,0,0.066
10:43:15.787 > READ_CSV,10221,1,83.433,156725,52.233700,152367,0.066
10:43:15.787 > READ_CSV,10221,2,55.788,40683,52.233700,37769,0.066
10:43:15.787 > READ_CSV,10221,3,69.610,0,52.233700,0,0.066
10:43:15.798 > READ_CSV,10233,1,93.694,157261,52.233700,152367,0.067
10:43:15.798 > READ_CSV,10233,2,46.330,40189,52.233700,37769,0.067
10:43:15.798 > READ_CSV,10233,3,70.012,0,52.233700,0,0.067
10:43:15.812 > READ_CSV,10245,1,115.864,158419,52.233700,152367,0.067
10:43:15.812 > READ_CSV,10245,2,28.602,39263,52.233700,37769,0.067
10:43:15.812 > READ_CSV,10245,3,72.233,0,52.233700,0,0.067
10:43:15.821 > READ_CSV,10257,1,88.659,156998,52.233700,152367,0.069
10:43:15.821 > READ_CSV,10257,2,36.988,39701,52.233700,37769,0.069
10:43:15.821 > READ_CSV,10257,3,62.823,0,52.233700,0,0.069
10:43:15.834 > READ_CSV,10269,1,81.269,156612,52.233700,152367,0.069
10:43:15.834 > READ_CSV,10269,2,44.148,40075,52.233700,37769,0.069
10:43:15.834 > READ_CSV,10269,3,62.709,0,52.233700,0,0.069
10:43:15.846 > READ_CSV,10280,1,75.737,156323,52.233700,152367,0.071
10:43:15.846 > READ_CSV,10280,2,38.921,39802,52.233700,37769,0.071
10:43:15.846 > READ_CSV,10280,3,57.329,0,52.233700,0,0.071
10:43:15.858 > READ_CSV,10292,1,78.283,156456,52.233700,152367,0.071
10:43:15.858 > READ_CSV,10292,2,25.424,39097,52.233700,37769,0.071
10:43:15.858 > READ_CSV,10292,3,51.853,0,52.233700,0,0.071
10:43:15.871 > READ_CSV,10304,1,77.172,156398,52.233700,152367,0.072
10:43:15.871 > READ_CSV,10304,2,24.716,39060,52.233700,37769,0.072
10:43:15.871 > READ_CSV,10304,3,50.944,0,52.233700,0,0.072
10:43:15.880 > READ_CSV,10316,1,76.387,156357,52.233700,152367,0.072
10:43:15.880 > READ_CSV,10316,2,25.941,39124,52.233700,37769,0.072
10:43:15.880 > READ_CSV,10316,3,51.164,0,52.233700,0,0.072
10:43:15.894 > READ_CSV,10328,1,82.437,156673,52.233700,152367,0.074
10:43:15.894 > READ_CSV,10328,2,19.011,38762,52.233700,37769,0.074
10:43:15.894 > READ_CSV,10328,3,50.724,0,52.233700,0,0.074
10:43:15.917 > READ_CSV,10351,1,72.922,156176,52.233700,152367,0.074
10:43:15.917 > READ_CSV,10351,2,10.396,38312,52.233700,37769,0.074
10:43:15.917 > READ_CSV,10351,3,41.659,0,52.233700,0,0.074
10:43:15.930 > READ_CSV,10363,1,60.919,155549,52.233700,152367,0.075
10:43:15.930 > READ_CSV,10363,2,17.211,38668,52.233700,37769,0.075
10:43:15.930 > READ_CSV,10363,3,39.065,0,52.233700,0,0.075
10:43:15.941 > READ_CSV,10374,1,63.924,155706,52.233700,152367,0.075
10:43:15.941 > READ_CSV,10374,2,25.348,39093,52.233700,37769,0.075
10:43:15.941 > READ_CSV,10374,3,44.636,0,52.233700,0,0.075
10:43:15.953 > READ_CSV,10386,1,72.999,156180,52.233700,152367,0.077
10:43:15.953 > READ_CSV,10386,2,22.744,38957,52.233700,37769,0.077
10:43:15.953 > READ_CSV,10386,3,47.871,0,52.233700,0,0.077
10:43:15.965 > READ_CSV,10398,1,79.508,156520,52.233700,152367,0.077
10:43:15.966 > READ_CSV,10398,2,16.752,38644,52.233700,37769,0.077
10:43:15.966 > READ_CSV,10398,3,48.130,0,52.233700,0,0.077
10:43:15.975 > READ_CSV,10410,1,77.058,156392,52.233700,152367,0.078
10:43:15.975 > READ_CSV,10410,2,14.550,38529,52.233700,37769,0.078
10:43:15.975 > READ_CSV,10410,3,45.804,0,52.233700,0,0.078
10:43:15.988 > READ_CSV,10422,1,78.091,156446,52.233700,152367,0.078
10:43:15.988 > READ_CSV,10422,2,16.962,38655,52.233700,37769,0.078
10:43:15.988 > READ_CSV,10422,3,47.527,0,52.233700,0,0.078
10:43:15.999 > READ_CSV,10433,1,75.909,156332,52.233700,152367,0.080
10:43:15.999 > READ_CSV,10433,2,17.556,38686,52.233700,37769,0.080
10:43:15.999 > READ_CSV,10433,3,46.732,0,52.233700,0,0.080
10:43:16.008 > READ_CSV,10445,1,70.663,156058,52.233700,152367,0.080
10:43:16.008 > READ_CSV,10445,2,19.700,38798,52.233700,37769,0.080
10:43:16.008 > READ_CSV,10445,3,45.182,0,52.233700,0,0.080
10:43:16.024 > READ_CSV,10457,1,67.275,155881,52.233700,152367,0.081
10:43:16.024 > READ_CSV,10457,2,29.406,39305,52.233700,37769,0.081
10:43:16.024 > READ_CSV,10457,3,48.340,0,52.233700,0,0.081
10:43:16.032 > READ_CSV,10469,1,60.765,155541,52.233700,152367,0.081
10:43:16.032 > READ_CSV,10469,2,30.364,39355,52.233700,37769,0.081
10:43:16.032 > READ_CSV,10469,3,45.564,0,52.233700,0,0.081
10:43:16.047 > READ_CSV,10480,1,68.117,155925,52.233700,152367,0.083
10:43:16.047 > READ_CSV,10480,2,24.678,39058,52.233700,37769,0.083
10:43:16.047 > READ_CSV,10480,3,46.397,0,52.233700,0,0.083
10:43:16.055 > READ_CSV,10492,1,81.480,156623,52.233700,152367,0.083
10:43:16.060 > READ_CSV,10492,2,14.110,38506,52.233700,37769,0.083
