21:15:25.899 > [char] Starting throttle ramp to 0.40 then back to 0
21:15:25.899 > READ_CSV,2650275,1,125.360,158915,52.233700,152367,0.000
21:15:25.899 > READ_CSV,2650275,2,33.810,39535,52.233700,37769,0.000
21:15:25.899 > READ_CSV,2650275,3,79.585,0,52.233700,0,0.000
21:15:25.912 > READ_CSV,2650288,1,124.996,158896,52.233700,152367,0.000
21:15:25.912 > READ_CSV,2650288,2,30.861,39381,52.233700,37769,0.000
21:15:25.912 > READ_CSV,2650288,3,77.929,0,52.233700,0,0.000
21:15:25.924 > READ_CSV,2650300,1,124.402,158865,52.233700,152367,0.001
21:15:25.925 > READ_CSV,2650300,2,25.099,39080,52.233700,37769,0.001
21:15:25.925 > READ_CSV,2650300,3,74.751,0,52.233700,0,0.001
21:15:25.937 > READ_CSV,2650313,1,126.298,158964,52.233700,152367,0.001
21:15:25.937 > READ_CSV,2650313,2,25.769,39115,52.233700,37769,0.001
21:15:25.937 > READ_CSV,2650313,3,76.033,0,52.233700,0,0.001
21:15:25.950 > READ_CSV,2650325,1,124.402,158865,52.233700,152367,0.002
21:15:25.950 > READ_CSV,2650325,2,29.023,39285,52.233700,37769,0.002
21:15:25.950 > READ_CSV,2650325,3,76.713,0,52.233700,0,0.002
21:15:25.962 > READ_CSV,2650338,1,123.081,158796,52.233700,152367,0.002
21:15:25.962 > READ_CSV,2650338,2,31.091,39393,52.233700,37769,0.002
21:15:25.962 > READ_CSV,2650338,3,77.086,0,52.233700,0,0.002
21:15:25.974 > READ_CSV,2650350,1,123.349,158810,52.233700,152367,0.003
21:15:25.977 > READ_CSV,2650350,2,32.335,39458,52.233700,37769,0.003
21:15:25.977 > READ_CSV,2650350,3,77.842,0,52.233700,0,0.003
21:15:25.987 > READ_CSV,2650363,1,126.930,158997,52.233700,152367,0.003
21:15:25.987 > READ_CSV,2650363,2,30.153,39344,52.233700,37769,0.003
21:15:25.987 > READ_CSV,2650363,3,78.541,0,52.233700,0,0.003
21:15:25.999 > READ_CSV,2650375,1,129.648,159139,52.233700,152367,0.004
21:15:26.001 > READ_CSV,2650375,2,26.171,39136,52.233700,37769,0.004
