23:47:37.134 > Starting HX711 dual-example (Teensy + Adafruit HX711)
23:47:37.134 > Scale 1 is busy...
23:47:37.134 > Scale 2 is busy...
23:47:37.148 > Scale 1 is busy...
23:47:37.148 > Scale 2 is busy...
23:47:37.156 > Scale 1 is busy...
23:47:37.156 > Scale 2 is busy...
23:47:37.167 > Scale 1 is busy...
23:47:37.168 > Scale 2 is busy...
23:47:37.176 > Scale 1 is busy...
23:47:37.176 > Scale 2 is busy...
23:47:37.186 > Scale 1 is busy...
23:47:37.186 > Scale 2 is busy...
23:47:37.195 > Scale 1 is busy...
23:47:37.195 > Scale 2 is busy...
23:47:37.221 > READ_CSV,time_ms,loadcell,grams,raw,scale,tare,throttle
23:48:33.330 > READ_CSV,60626,3,-103.152,0,52.233700,0,0.003
23:48:33.344 > READ_CSV,60639,1,-136.042,145261,52.233700,152367,0.004
23:48:33.344 > READ_CSV,60639,2,-74.416,33882,52.233700,37769,0.004
23:48:33.344 > READ_CSV,60639,3,-105.229,0,52.233700,0,0.004
23:48:33.354 > READ_CSV,60651,1,-139.852,145062,52.233700,152367,0.004
23:48:33.354 > READ_CSV,60651,2,-76.943,33750,52.233700,37769,0.004
23:48:33.354 > READ_CSV,60651,3,-108.397,0,52.233700,0,0.004
23:48:33.367 > READ_CSV,60664,1,-135.794,145274,52.233700,152367,0.006
23:48:33.367 > READ_CSV,60664,2,-75.947,33802,52.233700,37769,0.006
23:48:33.367 > READ_CSV,60664,3,-105.870,0,52.233700,0,0.006
23:48:33.378 > READ_CSV,60676,1,-128.155,145673,52.233700,152367,0.006
23:48:33.378 > READ_CSV,60676,2,-74.090,33899,52.233700,37769,0.006
23:48:33.378 > READ_CSV,60676,3,-101.122,0,52.233700,0,0.006
23:48:33.391 > READ_CSV,60689,1,-125.972,145787,52.233700,152367,0.008
23:48:33.391 > READ_CSV,60689,2,-77.058,33744,52.233700,37769,0.008
23:48:33.391 > READ_CSV,60689,3,-101.515,0,52.233700,0,0.008
23:48:33.406 > READ_CSV,60701,1,-123.790,145901,52.233700,152367,0.008
23:48:33.406 > READ_CSV,60701,2,-80.408,33569,52.233700,37769,0.008
23:48:33.406 > READ_CSV,60701,3,-102.099,0,52.233700,0,0.008
23:48:33.417 > READ_CSV,60714,1,-121.473,146022,52.233700,152367,0.009
23:48:33.417 > READ_CSV,60714,2,-81.212,33527,52.233700,37769,0.009
23:48:33.417 > READ_CSV,60714,3,-101.343,0,52.233700,0,0.009
23:48:33.430 > READ_CSV,60726,1,-124.498,145864,52.233700,152367,0.009
23:48:33.430 > READ_CSV,60726,2,-85.385,33309,52.233700,37769,0.009
23:48:33.430 > READ_CSV,60726,3,-104.942,0,52.233700,0,0.009
23:48:33.443 > READ_CSV,60739,1,-120.937,146050,52.233700,152367,0.011
23:48:33.443 > READ_CSV,60739,2,-89.731,33082,52.233700,37769,0.011
23:48:33.443 > READ_CSV,60739,3,-105.334,0,52.233700,0,0.011
23:48:33.456 > READ_CSV,60751,1,-120.037,146097,52.233700,152367,0.011
23:48:33.456 > READ_CSV,60751,2,-89.444,33097,52.233700,37769,0.011
23:48:33.456 > READ_CSV,60751,3,-104.741,0,52.233700,0,0.011
23:48:33.467 > READ_CSV,60764,1,-116.381,146288,52.233700,152367,0.012
23:48:33.467 > READ_CSV,60764,2,-89.329,33103,52.233700,37769,0.012
23:48:33.467 > READ_CSV,60764,3,-102.855,0,52.233700,0,0.012
23:48:33.480 > READ_CSV,60776,1,-116.840,146264,52.233700,152367,0.012
23:48:33.480 > READ_CSV,60776,2,-89.827,33077,52.233700,37769,0.012
23:48:33.480 > READ_CSV,60776,3,-103.334,0,52.233700,0,0.012
23:48:33.493 > READ_CSV,60789,1,-113.739,146426,52.233700,152367,0.014
23:48:33.493 > READ_CSV,60789,2,-90.803,33026,52.233700,37769,0.014
23:48:33.493 > READ_CSV,60789,3,-102.271,0,52.233700,0,0.014
23:48:33.506 > READ_CSV,60801,1,-116.630,146275,52.233700,152367,0.014
23:48:33.506 > READ_CSV,60801,2,-89.578,33090,52.233700,37769,0.014
23:48:33.506 > READ_CSV,60801,3,-103.104,0,52.233700,0,0.014
23:48:33.517 > READ_CSV,60814,1,-116.228,146296,52.233700,152367,0.015
23:48:33.517 > READ_CSV,60814,2,-92.182,32954,52.233700,37769,0.015
23:48:33.517 > READ_CSV,60814,3,-104.205,0,52.233700,0,0.015
23:48:33.531 > READ_CSV,60826,1,-116.036,146306,52.233700,152367,0.015
23:48:33.531 > READ_CSV,60826,2,-93.637,32878,52.233700,37769,0.015
23:48:33.531 > READ_CSV,60826,3,-104.837,0,52.233700,0,0.015
23:48:33.544 > READ_CSV,60839,1,-115.290,146345,52.233700,152367,0.017
23:48:33.544 > READ_CSV,60839,2,-96.509,32728,52.233700,37769,0.017
23:48:33.544 > READ_CSV,60839,3,-105.899,0,52.233700,0,0.017
23:48:33.555 > READ_CSV,60851,1,-112.035,146515,52.233700,152367,0.017
23:48:33.557 > READ_CSV,60851,2,-94.192,32849,52.233700,37769,0.017
23:48:33.557 > READ_CSV,60851,3,-103.114,0,52.233700,0,0.017
23:48:33.564 > READ_CSV,60864,1,-117.127,146249,52.233700,152367,0.018
23:48:33.569 > READ_CSV,60864,2,-89.808,33078,52.233700,37769,0.018
23:48:33.569 > READ_CSV,60864,3,-103.468,0,52.233700,0,0.018
23:48:33.580 > READ_CSV,60876,1,-113.279,146450,52.233700,152367,0.018
23:48:33.580 > READ_CSV,60876,2,-90.727,33030,52.233700,37769,0.018
23:48:33.580 > READ_CSV,60876,3,-102.003,0,52.233700,0,0.018
23:48:33.592 > READ_CSV,60889,1,-116.534,146280,52.233700,152367,0.020
23:48:33.592 > READ_CSV,60889,2,-87.472,33200,52.233700,37769,0.020
23:48:33.592 > READ_CSV,60889,3,-102.003,0,52.233700,0,0.020
23:48:33.605 > READ_CSV,60901,1,-124.211,145879,52.233700,152367,0.020
23:48:33.606 > READ_CSV,60901,2,-82.648,33452,52.233700,37769,0.020
23:48:33.606 > READ_CSV,60901,3,-103.429,0,52.233700,0,0.020
23:48:33.615 > READ_CSV,60914,1,-120.650,146065,52.233700,152367,0.021
23:48:33.615 > READ_CSV,60914,2,-81.097,33533,52.233700,37769,0.021
23:48:33.615 > READ_CSV,60914,3,-100.874,0,52.233700,0,0.021
23:48:33.631 > READ_CSV,60926,1,-124.000,145890,52.233700,152367,0.021
23:48:33.631 > READ_CSV,60926,2,-81.116,33532,52.233700,37769,0.021
23:48:33.631 > READ_CSV,60926,3,-102.558,0,52.233700,0,0.021
23:48:33.642 > READ_CSV,60939,1,-126.202,145775,52.233700,152367,0.022
23:48:33.644 > READ_CSV,60939,2,-82.169,33477,52.233700,37769,0.022
23:48:33.644 > READ_CSV,60939,3,-104.186,0,52.233700,0,0.022
23:48:33.656 > READ_CSV,60951,1,-126.910,145738,52.233700,152367,0.022
23:48:33.656 > READ_CSV,60951,2,-82.093,33481,52.233700,37769,0.022
23:48:33.656 > READ_CSV,60951,3,-104.502,0,52.233700,0,0.022
23:48:33.664 > READ_CSV,60964,1,-127.868,145688,52.233700,152367,0.024
23:48:33.664 > READ_CSV,60964,2,-82.131,33479,52.233700,37769,0.024
23:48:33.664 > READ_CSV,60964,3,-104.999,0,52.233700,0,0.024
23:48:33.680 > READ_CSV,60976,1,-128.480,145656,52.233700,152367,0.024
23:48:33.681 > READ_CSV,60976,2,-81.691,33502,52.233700,37769,0.024
23:48:33.681 > READ_CSV,60976,3,-105.085,0,52.233700,0,0.024
23:48:33.690 > READ_CSV,60989,1,-129.150,145621,52.233700,152367,0.025
23:48:33.690 > READ_CSV,60989,2,-79.317,33626,52.233700,37769,0.025
23:48:33.690 > READ_CSV,60989,3,-104.233,0,52.233700,0,0.025
23:48:33.706 > READ_CSV,61001,1,-129.495,145603,52.233700,152367,0.025
23:48:33.706 > READ_CSV,61001,2,-77.000,33747,52.233700,37769,0.025
23:48:33.706 > READ_CSV,61001,3,-103.248,0,52.233700,0,0.025
23:48:33.715 > READ_CSV,61014,1,-128.882,145635,52.233700,152367,0.027
23:48:33.715 > READ_CSV,61014,2,-75.047,33849,52.233700,37769,0.027
23:48:33.715 > READ_CSV,61014,3,-101.965,0,52.233700,0,0.027
23:48:33.731 > READ_CSV,61026,1,-128.021,145680,52.233700,152367,0.027
23:48:33.731 > READ_CSV,61026,2,-71.314,34044,52.233700,37769,0.027
23:48:33.731 > READ_CSV,61026,3,-99.667,0,52.233700,0,0.027
23:48:33.740 > READ_CSV,61039,1,-129.035,145627,52.233700,152367,0.028
23:48:33.740 > READ_CSV,61039,2,-69.744,34126,52.233700,37769,0.028
23:48:33.740 > READ_CSV,61039,3,-99.390,0,52.233700,0,0.028
23:48:33.756 > READ_CSV,61051,1,-131.563,145495,52.233700,152367,0.028
23:48:33.756 > READ_CSV,61051,2,-71.888,34014,52.233700,37769,0.028
23:48:33.756 > READ_CSV,61051,3,-101.726,0,52.233700,0,0.028
23:48:33.764 > READ_CSV,61064,1,-130.414,145555,52.233700,152367,0.030
23:48:33.764 > READ_CSV,61064,2,-71.142,34053,52.233700,37769,0.030
23:48:33.764 > READ_CSV,61064,3,-100.778,0,52.233700,0,0.030
23:48:33.781 > READ_CSV,61076,1,-129.572,145599,52.233700,152367,0.030
23:48:33.782 > READ_CSV,61076,2,-71.640,34027,52.233700,37769,0.030
23:48:33.782 > READ_CSV,61076,3,-100.606,0,52.233700,0,0.030
23:48:33.792 > READ_CSV,61089,1,-128.576,145651,52.233700,152367,0.031
23:48:33.792 > READ_CSV,61089,2,-71.276,34046,52.233700,37769,0.031
23:48:33.792 > READ_CSV,61089,3,-99.926,0,52.233700,0,0.031
23:48:33.806 > READ_CSV,61101,1,-127.006,145733,52.233700,152367,0.031
23:48:33.806 > READ_CSV,61101,2,-72.482,33983,52.233700,37769,0.031
23:48:33.806 > READ_CSV,61101,3,-99.744,0,52.233700,0,0.031
23:48:33.815 > READ_CSV,61114,1,-128.270,145667,52.233700,152367,0.033
23:48:33.815 > READ_CSV,61114,2,-76.158,33791,52.233700,37769,0.033
23:48:33.815 > READ_CSV,61114,3,-102.214,0,52.233700,0,0.033
23:48:33.831 > READ_CSV,61126,1,-133.668,145385,52.233700,152367,0.033
23:48:33.832 > READ_CSV,61126,2,-76.770,33759,52.233700,37769,0.033
23:48:33.832 > READ_CSV,61126,3,-105.219,0,52.233700,0,0.033
23:48:33.840 > READ_CSV,61139,1,-135.736,145277,52.233700,152367,0.034
23:48:33.840 > READ_CSV,61139,2,-74.205,33893,52.233700,37769,0.034
23:48:33.840 > READ_CSV,61139,3,-104.971,0,52.233700,0,0.034
23:48:33.856 > READ_CSV,61151,1,-133.132,145413,52.233700,152367,0.034
23:48:33.856 > READ_CSV,61151,2,-70.835,34069,52.233700,37769,0.034
23:48:33.856 > READ_CSV,61151,3,-101.984,0,52.233700,0,0.034
23:48:33.866 > READ_CSV,61164,1,-128.806,145639,52.233700,152367,0.036
23:48:33.866 > READ_CSV,61164,2,-68.328,34200,52.233700,37769,0.036
23:48:33.866 > READ_CSV,61164,3,-98.567,0,52.233700,0,0.036
23:48:33.874 > READ_CSV,61176,1,-132.922,145424,52.233700,152367,0.036
23:48:33.881 > READ_CSV,61176,2,-69.112,34159,52.233700,37769,0.036
23:48:33.881 > READ_CSV,61176,3,-101.017,0,52.233700,0,0.036
23:48:33.893 > READ_CSV,61189,1,-132.903,145425,52.233700,152367,0.037
23:48:33.893 > READ_CSV,61189,2,-68.040,34215,52.233700,37769,0.037
23:48:33.893 > READ_CSV,61189,3,-100.472,0,52.233700,0,0.037
23:48:33.906 > READ_CSV,61201,1,-139.163,145098,52.233700,152367,0.037
23:48:33.906 > READ_CSV,61201,2,-66.624,34289,52.233700,37769,0.037
23:48:33.906 > READ_CSV,61201,3,-102.893,0,52.233700,0,0.037
23:48:33.918 > READ_CSV,61214,1,-136.483,145238,52.233700,152367,0.039
23:48:33.918 > READ_CSV,61214,2,-69.610,34133,52.233700,37769,0.039
23:48:33.918 > READ_CSV,61214,3,-103.047,0,52.233700,0,0.039
23:48:33.931 > READ_CSV,61226,1,-136.866,145218,52.233700,152367,0.039
23:48:33.932 > READ_CSV,61226,2,-70.070,34109,52.233700,37769,0.039
23:48:33.932 > READ_CSV,61226,3,-103.468,0,52.233700,0,0.039
23:48:33.940 > READ_CSV,61239,1,-140.637,145021,52.233700,152367,0.040
23:48:33.940 > READ_CSV,61239,2,-67.313,34253,52.233700,37769,0.040
23:48:33.940 > READ_CSV,61239,3,-103.975,0,52.233700,0,0.040
23:48:33.952 > READ_CSV,61251,1,-138.493,145133,52.233700,152367,0.040
23:48:33.957 > READ_CSV,61251,2,-66.107,34316,52.233700,37769,0.040
23:48:33.957 > READ_CSV,61251,3,-102.300,0,52.233700,0,0.040
23:48:33.966 > READ_CSV,61264,1,-135.085,145311,52.233700,152367,0.042
23:48:33.966 > READ_CSV,61264,2,-67.772,34229,52.233700,37769,0.042
23:48:33.966 > READ_CSV,61264,3,-101.429,0,52.233700,0,0.042
23:48:33.974 > READ_CSV,61276,1,-129.591,145598,52.233700,152367,0.042
23:48:33.982 > READ_CSV,61276,2,-70.108,34107,52.233700,37769,0.042
23:48:33.982 > READ_CSV,61276,3,-99.849,0,52.233700,0,0.042
23:48:33.993 > READ_CSV,61289,1,-129.208,145618,52.233700,152367,0.043
23:48:33.993 > READ_CSV,61289,2,-73.190,33946,52.233700,37769,0.043
23:48:33.993 > READ_CSV,61289,3,-101.199,0,52.233700,0,0.043
23:48:34.003 > READ_CSV,61301,1,-137.325,145194,52.233700,152367,0.043
23:48:34.007 > READ_CSV,61301,2,-77.000,33747,52.233700,37769,0.043
23:48:34.007 > READ_CSV,61301,3,-107.163,0,52.233700,0,0.043
23:48:34.016 > READ_CSV,61314,1,-142.284,144935,52.233700,152367,0.045
23:48:34.016 > READ_CSV,61314,2,-74.875,33858,52.233700,37769,0.045
23:48:34.016 > READ_CSV,61314,3,-108.579,0,52.233700,0,0.045
23:48:34.031 > READ_CSV,61326,1,-131.716,145487,52.233700,152367,0.045
23:48:34.031 > READ_CSV,61326,2,-73.018,33955,52.233700,37769,0.045
23:48:34.031 > READ_CSV,61326,3,-102.367,0,52.233700,0,0.045
23:48:34.042 > READ_CSV,61339,1,-124.766,145850,52.233700,152367,0.046
23:48:34.042 > READ_CSV,61339,2,-74.282,33889,52.233700,37769,0.046
23:48:34.042 > READ_CSV,61339,3,-99.524,0,52.233700,0,0.046
23:48:34.054 > READ_CSV,61351,1,-123.943,145893,52.233700,152367,0.046
23:48:34.057 > READ_CSV,61351,2,-72.539,33980,52.233700,37769,0.046
23:48:34.057 > READ_CSV,61351,3,-98.241,0,52.233700,0,0.046
23:48:34.068 > READ_CSV,61364,1,-130.165,145568,52.233700,152367,0.048
23:48:34.068 > READ_CSV,61364,2,-70.778,34072,52.233700,37769,0.048
23:48:34.068 > READ_CSV,61364,3,-100.472,0,52.233700,0,0.048
23:48:34.075 > READ_CSV,61376,1,-136.923,145215,52.233700,152367,0.048
23:48:34.082 > READ_CSV,61376,2,-68.902,34170,52.233700,37769,0.048
23:48:34.082 > READ_CSV,61376,3,-102.912,0,52.233700,0,0.048
23:48:34.093 > READ_CSV,61389,1,-137.689,145175,52.233700,152367,0.049
23:48:34.093 > READ_CSV,61389,2,-69.074,34161,52.233700,37769,0.049
23:48:34.093 > READ_CSV,61389,3,-103.382,0,52.233700,0,0.049
23:48:34.103 > READ_CSV,61401,1,-133.228,145408,52.233700,152367,0.049
23:48:34.103 > READ_CSV,61401,2,-69.802,34123,52.233700,37769,0.049
23:48:34.103 > READ_CSV,61401,3,-101.515,0,52.233700,0,0.049
23:48:34.116 > READ_CSV,61414,1,-126.049,145783,52.233700,152367,0.051
23:48:34.116 > READ_CSV,61414,2,-72.961,33958,52.233700,37769,0.051
23:48:34.116 > READ_CSV,61414,3,-99.505,0,52.233700,0,0.051
23:48:34.131 > READ_CSV,61426,1,-132.462,145448,52.233700,152367,0.051
23:48:34.131 > READ_CSV,61426,2,-71.506,34034,52.233700,37769,0.051
23:48:34.131 > READ_CSV,61426,3,-101.984,0,52.233700,0,0.051
23:48:34.143 > READ_CSV,61439,1,-138.416,145137,52.233700,152367,0.052
23:48:34.144 > READ_CSV,61439,2,-71.161,34052,52.233700,37769,0.052
23:48:34.144 > READ_CSV,61439,3,-104.789,0,52.233700,0,0.052
23:48:34.156 > READ_CSV,61451,1,-137.402,145190,52.233700,152367,0.052
23:48:34.156 > READ_CSV,61451,2,-70.816,34070,52.233700,37769,0.052
23:48:34.156 > READ_CSV,61451,3,-104.109,0,52.233700,0,0.052
23:48:34.168 > READ_CSV,61464,1,-132.692,145436,52.233700,152367,0.054
23:48:34.169 > READ_CSV,61464,2,-70.453,34089,52.233700,37769,0.054
23:48:34.169 > READ_CSV,61464,3,-101.572,0,52.233700,0,0.054
23:48:34.181 > READ_CSV,61476,1,-131.524,145497,52.233700,152367,0.054
23:48:34.181 > READ_CSV,61476,2,-70.165,34104,52.233700,37769,0.054
23:48:34.181 > READ_CSV,61476,3,-100.845,0,52.233700,0,0.054
23:48:34.194 > READ_CSV,61489,1,-134.071,145364,52.233700,152367,0.055
23:48:34.225 > READ_CSV,61489,2,-67.045,34267,52.233700,37769,0.055
23:48:34.225 > READ_CSV,61489,3,-100.558,0,52.233700,0,0.055
23:48:34.225 > READ_CSV,61501,1,-131.811,145482,52.233700,152367,0.055
23:48:34.225 > READ_CSV,61501,2,-70.912,34065,52.233700,37769,0.055
23:48:34.225 > READ_CSV,61501,3,-101.362,0,52.233700,0,0.055
23:48:34.225 > READ_CSV,61514,1,-129.476,145604,52.233700,152367,0.057
23:48:34.225 > READ_CSV,61514,2,-75.603,33820,52.233700,37769,0.057
23:48:34.225 > READ_CSV,61514,3,-102.539,0,52.233700,0,0.057
23:48:34.231 > READ_CSV,61526,1,-131.180,145515,52.233700,152367,0.057
23:48:34.231 > READ_CSV,61526,2,-71.065,34057,52.233700,37769,0.057
23:48:34.231 > READ_CSV,61526,3,-101.122,0,52.233700,0,0.057
23:48:34.241 > READ_CSV,61539,1,-133.630,145387,52.233700,152367,0.058
23:48:34.241 > READ_CSV,61539,2,-71.869,34015,52.233700,37769,0.058
23:48:34.241 > READ_CSV,61539,3,-102.750,0,52.233700,0,0.058
23:48:34.254 > READ_CSV,61551,1,-132.807,145430,52.233700,152367,0.058
23:48:34.254 > READ_CSV,61551,2,-76.387,33779,52.233700,37769,0.058
23:48:34.254 > READ_CSV,61551,3,-104.597,0,52.233700,0,0.058
23:48:34.268 > READ_CSV,61564,1,-131.103,145519,52.233700,152367,0.060
23:48:34.268 > READ_CSV,61564,2,-75.775,33811,52.233700,37769,0.060
23:48:34.268 > READ_CSV,61564,3,-103.439,0,52.233700,0,0.060
23:48:34.276 > READ_CSV,61576,1,-135.985,145264,52.233700,152367,0.060
23:48:34.276 > READ_CSV,61576,2,-73.611,33924,52.233700,37769,0.060
23:48:34.276 > READ_CSV,61576,3,-104.798,0,52.233700,0,0.060
23:48:34.293 > READ_CSV,61589,1,-138.225,145147,52.233700,152367,0.061
23:48:34.293 > READ_CSV,61589,2,-75.028,33850,52.233700,37769,0.061
23:48:34.293 > READ_CSV,61589,3,-106.627,0,52.233700,0,0.061
23:48:34.305 > READ_CSV,61601,1,-132.328,145455,52.233700,152367,0.061
23:48:34.305 > READ_CSV,61601,2,-71.333,34043,52.233700,37769,0.061
23:48:34.305 > READ_CSV,61601,3,-101.831,0,52.233700,0,0.061
23:48:34.319 > READ_CSV,61614,1,-133.286,145405,52.233700,152367,0.063
23:48:34.319 > READ_CSV,61614,2,-72.539,33980,52.233700,37769,0.063
23:48:34.319 > READ_CSV,61614,3,-102.912,0,52.233700,0,0.063
23:48:34.327 > READ_CSV,61626,1,-134.051,145365,52.233700,152367,0.063
23:48:34.327 > READ_CSV,61626,2,-75.143,33844,52.233700,37769,0.063
23:48:34.327 > READ_CSV,61626,3,-104.597,0,52.233700,0,0.063
23:48:34.343 > READ_CSV,61639,1,-130.778,145536,52.233700,152367,0.064
23:48:34.343 > READ_CSV,61639,2,-72.846,33964,52.233700,37769,0.064
23:48:34.343 > READ_CSV,61639,3,-101.812,0,52.233700,0,0.064
23:48:34.354 > READ_CSV,61651,1,-130.184,145567,52.233700,152367,0.064
23:48:34.357 > READ_CSV,61651,2,-75.086,33847,52.233700,37769,0.064
23:48:34.357 > READ_CSV,61651,3,-102.635,0,52.233700,0,0.064
23:48:34.369 > READ_CSV,61664,1,-128.538,145653,52.233700,152367,0.066
23:48:34.369 > READ_CSV,61664,2,-73.937,33907,52.233700,37769,0.066
23:48:34.369 > READ_CSV,61664,3,-101.237,0,52.233700,0,0.066
23:48:34.378 > READ_CSV,61676,1,-131.141,145517,52.233700,152367,0.066
23:48:34.378 > READ_CSV,61676,2,-71.410,34039,52.233700,37769,0.066
23:48:34.378 > READ_CSV,61676,3,-101.276,0,52.233700,0,0.066
23:48:34.393 > READ_CSV,61689,1,-130.031,145575,52.233700,152367,0.067
23:48:34.394 > READ_CSV,61689,2,-72.769,33968,52.233700,37769,0.067
23:48:34.394 > READ_CSV,61689,3,-101.400,0,52.233700,0,0.067
23:48:34.403 > READ_CSV,61701,1,-129.706,145592,52.233700,152367,0.067
23:48:34.403 > READ_CSV,61701,2,-70.721,34075,52.233700,37769,0.067
23:48:34.403 > READ_CSV,61701,3,-100.213,0,52.233700,0,0.067
23:48:34.418 > READ_CSV,61714,1,-127.217,145722,52.233700,152367,0.069
23:48:34.418 > READ_CSV,61714,2,-68.634,34184,52.233700,37769,0.069
23:48:34.418 > READ_CSV,61714,3,-97.925,0,52.233700,0,0.069
23:48:34.431 > READ_CSV,61726,1,-124.881,145844,52.233700,152367,0.069
23:48:34.431 > READ_CSV,61726,2,-68.634,34184,52.233700,37769,0.069
23:48:34.431 > READ_CSV,61726,3,-96.757,0,52.233700,0,0.069
23:48:34.443 > READ_CSV,61739,1,-130.644,145543,52.233700,152367,0.071
23:48:34.443 > READ_CSV,61739,2,-77.479,33722,52.233700,37769,0.071
23:48:34.443 > READ_CSV,61739,3,-104.061,0,52.233700,0,0.071
23:48:34.451 > READ_CSV,61751,1,-129.035,145627,52.233700,152367,0.071
23:48:34.451 > READ_CSV,61751,2,-70.893,34066,52.233700,37769,0.071
23:48:34.451 > READ_CSV,61751,3,-99.964,0,52.233700,0,0.071
23:48:34.468 > READ_CSV,61764,1,-131.084,145520,52.233700,152367,0.072
23:48:34.468 > READ_CSV,61764,2,-70.070,34109,52.233700,37769,0.072
23:48:34.468 > READ_CSV,61764,3,-100.577,0,52.233700,0,0.072
23:48:34.476 > READ_CSV,61776,1,-131.122,145518,52.233700,152367,0.072
23:48:34.476 > READ_CSV,61776,2,-72.214,33997,52.233700,37769,0.072
23:48:34.476 > READ_CSV,61776,3,-101.668,0,52.233700,0,0.072
23:48:34.493 > READ_CSV,61789,1,-135.430,145293,52.233700,152367,0.074
23:48:34.493 > READ_CSV,61789,2,-75.066,33848,52.233700,37769,0.074
23:48:34.493 > READ_CSV,61789,3,-105.248,0,52.233700,0,0.074
23:48:34.501 > READ_CSV,61801,1,-137.765,145171,52.233700,152367,0.074
23:48:34.501 > READ_CSV,61801,2,-72.750,33969,52.233700,37769,0.074
23:48:34.501 > READ_CSV,61801,3,-105.258,0,52.233700,0,0.074
23:48:34.518 > READ_CSV,61814,1,-136.808,145221,52.233700,152367,0.075
23:48:34.518 > READ_CSV,61814,2,-69.821,34122,52.233700,37769,0.075
23:48:34.518 > READ_CSV,61814,3,-103.315,0,52.233700,0,0.075
23:48:34.527 > READ_CSV,61826,1,-135.123,145309,52.233700,152367,0.075
23:48:34.527 > READ_CSV,61826,2,-70.663,34078,52.233700,37769,0.075
23:48:34.527 > READ_CSV,61826,3,-102.893,0,52.233700,0,0.075
23:48:34.544 > READ_CSV,61839,1,-135.200,145305,52.233700,152367,0.077
23:48:34.544 > READ_CSV,61839,2,-71.946,34011,52.233700,37769,0.077
23:48:34.544 > READ_CSV,61839,3,-103.573,0,52.233700,0,0.077
23:48:34.551 > READ_CSV,61851,1,-138.225,145147,52.233700,152367,0.077
23:48:34.551 > READ_CSV,61851,2,-72.080,34004,52.233700,37769,0.077
23:48:34.551 > READ_CSV,61851,3,-105.152,0,52.233700,0,0.077
23:48:34.568 > READ_CSV,61864,1,-134.473,145343,52.233700,152367,0.078
23:48:34.569 > READ_CSV,61864,2,-75.258,33838,52.233700,37769,0.078
23:48:34.569 > READ_CSV,61864,3,-104.865,0,52.233700,0,0.078
23:48:34.581 > READ_CSV,61876,1,-132.443,145449,52.233700,152367,0.078
23:48:34.581 > READ_CSV,61876,2,-74.952,33854,52.233700,37769,0.078
23:48:34.581 > READ_CSV,61876,3,-103.697,0,52.233700,0,0.078
23:48:34.593 > READ_CSV,61889,1,-134.951,145318,52.233700,152367,0.080
23:48:34.593 > READ_CSV,61889,2,-72.712,33971,52.233700,37769,0.080
23:48:34.593 > READ_CSV,61889,3,-103.831,0,52.233700,0,0.080
23:48:34.602 > READ_CSV,61901,1,-134.626,145335,52.233700,152367,0.080
23:48:34.602 > READ_CSV,61901,2,-75.871,33806,52.233700,37769,0.080
23:48:34.602 > READ_CSV,61901,3,-105.248,0,52.233700,0,0.080
23:48:34.618 > READ_CSV,61914,1,-135.047,145313,52.233700,152367,0.081
23:48:34.619 > READ_CSV,61914,2,-73.688,33920,52.233700,37769,0.081
23:48:34.619 > READ_CSV,61914,3,-104.367,0,52.233700,0,0.081
