10:56:06.342 > [char] Starting throttle ramp to 0.40 then back to 0
10:56:06.342 > READ_CSV,780771,1,-2917.044,-1,52.233700,152367,0.000
10:56:06.342 > READ_CSV,780771,2,117.281,43895,52.233700,37769,0.000
10:56:06.342 > READ_CSV,780771,3,-1399.882,0,52.233700,0,0.000
10:56:06.394 > READ_CSV,780822,1,47.651,154856,52.233700,152367,0.000
10:56:06.400 > READ_CSV,780822,2,118.468,43957,52.233700,37769,0.000
10:56:06.400 > READ_CSV,780822,3,83.059,0,52.233700,0,0.000
10:56:06.409 > READ_CSV,780834,1,51.786,155072,52.233700,152367,0.002
10:56:06.409 > READ_CSV,780834,2,118.104,43938,52.233700,37769,0.002
10:56:06.409 > READ_CSV,780834,3,84.945,0,52.233700,0,0.002
10:56:06.419 > READ_CSV,780845,1,53.644,155169,52.233700,152367,0.002
10:56:06.419 > READ_CSV,780845,2,114.907,43771,52.233700,37769,0.002
10:56:06.419 > READ_CSV,780845,3,84.275,0,52.233700,0,0.002
10:56:06.434 > READ_CSV,780857,1,51.710,155068,52.233700,152367,0.003
10:56:06.435 > READ_CSV,780857,2,115.711,43813,52.233700,37769,0.003
10:56:06.435 > READ_CSV,780857,3,83.710,0,52.233700,0,0.003
10:56:06.444 > READ_CSV,780868,1,52.208,155094,52.233700,152367,0.003
10:56:06.444 > READ_CSV,780868,2,116.343,43846,52.233700,37769,0.003
10:56:06.444 > READ_CSV,780868,3,84.275,0,52.233700,0,0.003
10:56:06.455 > READ_CSV,780880,1,47.594,154853,52.233700,152367,0.004
10:56:06.455 > READ_CSV,780880,2,115.749,43815,52.233700,37769,0.004
10:56:06.455 > READ_CSV,780880,3,81.671,0,52.233700,0,0.004
10:56:06.469 > READ_CSV,780891,1,47.153,154830,52.233700,152367,0.004
10:56:06.469 > READ_CSV,780891,2,117.357,43899,52.233700,37769,0.004
10:56:06.469 > READ_CSV,780891,3,82.255,0,52.233700,0,0.004
10:56:06.478 > READ_CSV,780903,1,48.876,154920,52.233700,152367,0.006
10:56:06.478 > READ_CSV,780903,2,119.329,44002,52.233700,37769,0.006
10:56:06.478 > READ_CSV,780903,3,84.103,0,52.233700,0,0.006
10:56:06.486 > READ_CSV,780915,1,45.622,154750,52.233700,152367,0.006
10:56:06.486 > READ_CSV,780915,2,120.382,44057,52.233700,37769,0.006
10:56:06.486 > READ_CSV,780915,3,83.002,0,52.233700,0,0.006
10:56:06.502 > READ_CSV,780926,1,45.718,154755,52.233700,152367,0.008
10:56:06.502 > READ_CSV,780926,2,119.444,44008,52.233700,37769,0.008
10:56:06.502 > READ_CSV,780926,3,82.581,0,52.233700,0,0.008
10:56:06.511 > READ_CSV,780938,1,47.115,154828,52.233700,152367,0.008
10:56:06.511 > READ_CSV,780938,2,118.161,43941,52.233700,37769,0.008
10:56:06.511 > READ_CSV,780938,3,82.638,0,52.233700,0,0.008
10:56:06.526 > READ_CSV,780949,1,49.432,154949,52.233700,152367,0.009
10:56:06.526 > READ_CSV,780949,2,115.232,43788,52.233700,37769,0.009
10:56:06.526 > READ_CSV,780949,3,82.332,0,52.233700,0,0.009
10:56:06.537 > READ_CSV,780961,1,49.221,154938,52.233700,152367,0.009
10:56:06.537 > READ_CSV,780961,2,113.605,43703,52.233700,37769,0.009
