19:58:00.204 > Starting HX711 dual-example (Teensy + Adafruit HX711)
19:58:00.204 > Scale 1 is busy...
19:58:00.204 > Scale 2 is busy...
19:58:00.221 > Scale 1 is busy...
19:58:00.221 > Scale 2 is busy...
19:58:00.235 > Scale 1 is busy...
19:58:00.235 > Scale 2 is busy...
19:58:00.244 > Scale 1 is busy...
19:58:00.245 > Scale 2 is busy...
19:58:00.255 > Scale 1 is busy...
19:58:00.255 > Scale 2 is busy...
19:58:00.264 > Scale 1 is busy...
19:58:00.264 > Scale 2 is busy...
19:58:00.268 > Scale 1 is busy...
19:58:00.268 > Scale 2 is busy...
19:58:00.294 > READ_CSV,time_ms,loadcell,grams,raw,scale,tare,throttle
19:58:23.245 > READ_CSV,27784,1,4926.532,26421,52.233700,-230910,0.210
19:58:23.245 > READ_CSV,27784,2,310.930,55344,52.233700,39103,0.210
19:58:23.245 > READ_CSV,27784,3,2618.731,0,52.233700,0,0.210
19:58:23.258 > READ_CSV,27796,1,4936.009,26916,52.233700,-230910,0.225
19:58:23.258 > READ_CSV,27796,2,-748.635,-1,52.233700,39103,0.225
19:58:23.258 > READ_CSV,27796,3,2093.687,0,52.233700,0,0.225
19:58:23.279 > READ_CSV,27819,1,4930.304,26618,52.233700,-230910,0.225
19:58:23.284 > READ_CSV,27819,2,305.492,55060,52.233700,39103,0.225
19:58:23.284 > READ_CSV,27819,3,2617.898,0,52.233700,0,0.225
19:58:23.290 > READ_CSV,27831,1,4927.202,26456,52.233700,-230910,0.240
19:58:23.290 > READ_CSV,27831,2,-748.635,-1,52.233700,39103,0.240
19:58:23.290 > READ_CSV,27831,3,2089.283,0,52.233700,0,0.240
19:58:23.305 > READ_CSV,27843,1,4920.329,26097,52.233700,-230910,0.240
19:58:23.306 > READ_CSV,27843,2,297.567,54646,52.233700,39103,0.240
19:58:23.306 > READ_CSV,27843,3,2608.948,0,52.233700,0,0.240
19:58:23.317 > READ_CSV,27855,1,4929.404,26571,52.233700,-230910,0.255
19:58:23.317 > READ_CSV,27855,2,-748.635,-1,52.233700,39103,0.255
19:58:23.317 > READ_CSV,27855,3,2090.384,0,52.233700,0,0.255
19:58:23.328 > READ_CSV,27866,1,4929.691,26586,52.233700,-230910,0.255
19:58:23.328 > READ_CSV,27866,2,303.980,54981,52.233700,39103,0.255
19:58:23.328 > READ_CSV,27866,3,2616.835,0,52.233700,0,0.255
19:58:23.338 > READ_CSV,27883,1,4927.355,26464,52.233700,-230910,0.270
19:58:23.338 > READ_CSV,27883,2,299.462,54745,52.233700,39103,0.270
19:58:23.338 > READ_CSV,27883,3,2613.409,0,52.233700,0,0.270
19:58:23.370 > READ_CSV,27907,1,4924.177,26298,52.233700,-230910,0.270
19:58:23.370 > READ_CSV,27907,2,303.463,54954,52.233700,39103,0.270
19:58:23.370 > READ_CSV,27907,3,2613.820,0,52.233700,0,0.270
19:58:23.372 > READ_CSV,27920,1,4943.016,27282,52.233700,-230910,0.285
19:58:23.372 > READ_CSV,27920,2,-748.635,-1,52.233700,39103,0.285
19:58:23.372 > READ_CSV,27920,3,2097.190,0,52.233700,0,0.285
19:58:23.387 > READ_CSV,27931,1,4420.690,-1,52.233700,-230910,0.285
19:58:23.394 > READ_CSV,27931,2,309.187,55253,52.233700,39103,0.285
19:58:23.394 > READ_CSV,27931,3,2364.939,0,52.233700,0,0.285
19:58:23.406 > READ_CSV,27954,1,5035.485,32112,52.233700,-230910,0.300
19:58:23.406 > READ_CSV,27954,2,314.127,55511,52.233700,39103,0.300
19:58:23.406 > READ_CSV,27954,3,2674.806,0,52.233700,0,0.300
19:58:23.437 > READ_CSV,27978,1,5026.946,31666,52.233700,-230910,0.315
19:58:23.437 > READ_CSV,27978,2,335.243,56614,52.233700,39103,0.315
19:58:23.437 > READ_CSV,27978,3,2681.095,0,52.233700,0,0.315
19:58:23.467 > READ_CSV,28005,1,5183.435,39840,52.233700,-230910,0.330
19:58:23.467 > READ_CSV,28005,2,346.902,57223,52.233700,39103,0.330
19:58:23.467 > READ_CSV,28005,3,2765.169,0,52.233700,0,0.330
19:58:23.487 > READ_CSV,28025,1,4420.690,-1,52.233700,-230910,0.345
19:58:23.487 > READ_CSV,28025,2,382.780,59097,52.233700,39103,0.345
19:58:23.487 > READ_CSV,28025,3,2401.735,0,52.233700,0,0.345
19:58:23.507 > READ_CSV,28049,1,5054.610,33111,52.233700,-230910,0.360
19:58:23.507 > READ_CSV,28049,2,437.323,61946,52.233700,39103,0.360
19:58:23.507 > READ_CSV,28049,3,2745.967,0,52.233700,0,0.360
19:58:23.517 > READ_CSV,28058,1,5033.149,31990,52.233700,-230910,0.375
19:58:23.521 > READ_CSV,28058,2,-748.635,-1,52.233700,39103,0.375
19:58:23.521 > READ_CSV,28058,3,2142.257,0,52.233700,0,0.375
19:58:23.537 > READ_CSV,28082,1,4904.018,25245,52.233700,-230910,0.375
19:58:23.537 > READ_CSV,28082,2,425.702,61339,52.233700,39103,0.375
19:58:23.537 > READ_CSV,28082,3,2664.860,0,52.233700,0,0.375
19:58:23.568 > READ_CSV,28106,1,4915.333,25836,52.233700,-230910,0.390
19:58:23.568 > READ_CSV,28106,2,473.641,63843,52.233700,39103,0.390
19:58:23.568 > READ_CSV,28106,3,2694.487,0,52.233700,0,0.390
19:58:23.587 > READ_CSV,28129,1,4911.484,25635,52.233700,-230910,0.405
19:58:23.587 > READ_CSV,28129,2,598.043,70341,52.233700,39103,0.405
19:58:23.587 > READ_CSV,28129,3,2754.764,0,52.233700,0,0.405
19:58:23.616 > READ_CSV,28153,1,4896.035,24828,52.233700,-230910,0.420
19:58:23.616 > READ_CSV,28153,2,538.177,67214,52.233700,39103,0.420
19:58:23.616 > READ_CSV,28153,3,2717.106,0,52.233700,0,0.420
19:58:23.641 > READ_CSV,28177,1,4926.264,26407,52.233700,-230910,0.435
19:58:23.642 > READ_CSV,28177,2,465.925,63440,52.233700,39103,0.435
19:58:23.642 > READ_CSV,28177,3,2696.095,0,52.233700,0,0.435
19:58:23.654 > READ_CSV,28200,1,4935.071,26867,52.233700,-230910,0.450
19:58:23.654 > READ_CSV,28200,2,638.419,72450,52.233700,39103,0.450
19:58:23.654 > READ_CSV,28200,3,2786.745,0,52.233700,0,0.450
19:58:23.671 > READ_CSV,28212,1,4950.310,27663,52.233700,-230910,0.465
19:58:23.671 > READ_CSV,28212,2,-748.635,-1,52.233700,39103,0.465
19:58:23.671 > READ_CSV,28212,3,2100.837,0,52.233700,0,0.465
19:58:23.683 > READ_CSV,28224,1,4951.095,27704,52.233700,-230910,0.465
19:58:23.687 > READ_CSV,28224,2,750.435,78301,52.233700,39103,0.465
19:58:23.687 > READ_CSV,28224,3,2850.765,0,52.233700,0,0.465
19:58:23.707 > READ_CSV,28248,1,4944.433,27356,52.233700,-230910,0.480
19:58:23.707 > READ_CSV,28248,2,876.886,84906,52.233700,39103,0.480
19:58:23.707 > READ_CSV,28248,3,2910.659,0,52.233700,0,0.480
19:58:23.734 > READ_CSV,28271,1,4944.317,27350,52.233700,-230910,0.495
19:58:23.734 > READ_CSV,28271,2,802.030,80996,52.233700,39103,0.495
19:58:23.734 > READ_CSV,28271,3,2873.174,0,52.233700,0,0.495
19:58:23.754 > READ_CSV,28295,1,4942.327,27246,52.233700,-230910,0.510
19:58:23.754 > READ_CSV,28295,2,869.247,84507,52.233700,39103,0.510
19:58:23.754 > READ_CSV,28295,3,2905.787,0,52.233700,0,0.510
19:58:23.771 > READ_CSV,28310,1,4929.691,26586,52.233700,-230910,0.525
19:58:23.771 > READ_CSV,28310,2,1028.244,92812,52.233700,39103,0.525
19:58:23.771 > READ_CSV,28310,3,2978.968,0,52.233700,0,0.525
19:58:23.779 > READ_CSV,28319,1,4925.824,26384,52.233700,-230910,0.525
19:58:23.782 > READ_CSV,28319,2,-748.635,-1,52.233700,39103,0.525
19:58:23.782 > READ_CSV,28319,3,2088.594,0,52.233700,0,0.525
19:58:23.804 > READ_CSV,28342,1,4952.167,27760,52.233700,-230910,0.540
19:58:23.805 > READ_CSV,28342,2,989.514,90789,52.233700,39103,0.540
19:58:23.805 > READ_CSV,28342,3,2970.841,0,52.233700,0,0.540
19:58:23.828 > READ_CSV,28366,1,4938.115,27026,52.233700,-230910,0.540
19:58:23.828 > READ_CSV,28366,2,1016.451,92196,52.233700,39103,0.540
19:58:23.828 > READ_CSV,28366,3,2977.283,0,52.233700,0,0.540
19:58:23.853 > READ_CSV,28390,1,4936.641,26949,52.233700,-230910,0.555
19:58:23.853 > READ_CSV,28390,2,1002.648,91475,52.233700,39103,0.555
19:58:23.853 > READ_CSV,28390,3,2969.644,0,52.233700,0,0.555
19:58:23.873 > READ_CSV,28413,1,4954.751,27895,52.233700,-230910,0.570
19:58:23.876 > READ_CSV,28413,2,1053.420,94127,52.233700,39103,0.570
19:58:23.876 > READ_CSV,28413,3,3004.085,0,52.233700,0,0.570
19:58:23.891 > READ_CSV,28429,1,4954.196,27866,52.233700,-230910,0.585
19:58:23.891 > READ_CSV,28429,2,1169.475,100189,52.233700,39103,0.585
19:58:23.891 > READ_CSV,28429,3,3061.835,0,52.233700,0,0.585
19:58:23.911 > READ_CSV,28453,1,4961.414,28243,52.233700,-230910,0.585
19:58:23.911 > READ_CSV,28453,2,1216.916,102667,52.233700,39103,0.585
19:58:23.911 > READ_CSV,28453,3,3089.165,0,52.233700,0,0.585
19:58:23.939 > READ_CSV,28476,1,4970.891,28738,52.233700,-230910,0.600
19:58:23.939 > READ_CSV,28476,2,1226.622,103174,52.233700,39103,0.600
19:58:23.939 > READ_CSV,28476,3,3098.756,0,52.233700,0,0.600
19:58:23.940 > READ_CSV,28484,1,4979.984,29213,52.233700,-230910,0.615
19:58:23.940 > READ_CSV,28484,2,-748.635,-1,52.233700,39103,0.615
19:58:23.940 > READ_CSV,28484,3,2115.675,0,52.233700,0,0.615
19:58:23.954 > READ_CSV,28496,1,4960.571,28199,52.233700,-230910,0.615
19:58:23.954 > READ_CSV,28496,2,1215.939,102616,52.233700,39103,0.615
19:58:23.954 > READ_CSV,28496,3,3088.255,0,52.233700,0,0.615
19:58:23.980 > READ_CSV,28520,1,4965.070,28434,52.233700,-230910,0.630
19:58:23.980 > READ_CSV,28520,2,1129.903,98122,52.233700,39103,0.630
19:58:23.980 > READ_CSV,28520,3,3047.487,0,52.233700,0,0.630
19:58:24.004 > READ_CSV,28543,1,4967.195,28545,52.233700,-230910,0.630
19:58:24.004 > READ_CSV,28543,2,1271.038,105494,52.233700,39103,0.630
19:58:24.004 > READ_CSV,28543,3,3119.116,0,52.233700,0,0.630
19:58:24.020 > READ_CSV,28567,1,4985.575,29505,52.233700,-230910,0.645
19:58:24.020 > READ_CSV,28567,2,1204.280,102007,52.233700,39103,0.645
19:58:24.020 > READ_CSV,28567,3,3094.927,0,52.233700,0,0.645
19:58:24.053 > READ_CSV,28591,1,4962.256,28287,52.233700,-230910,0.660
19:58:24.053 > READ_CSV,28591,2,1168.211,100123,52.233700,39103,0.660
19:58:24.053 > READ_CSV,28591,3,3065.234,0,52.233700,0,0.660
19:58:24.067 > READ_CSV,28607,1,4972.786,28837,52.233700,-230910,0.675
19:58:24.070 > READ_CSV,28607,2,949.310,88689,52.233700,39103,0.675
19:58:24.070 > READ_CSV,28607,3,2961.048,0,52.233700,0,0.675
19:58:24.093 > READ_CSV,28631,1,4988.791,29673,52.233700,-230910,0.675
19:58:24.093 > READ_CSV,28631,2,1202.040,101890,52.233700,39103,0.675
19:58:24.093 > READ_CSV,28631,3,3095.416,0,52.233700,0,0.675
19:58:24.100 > READ_CSV,28638,1,4985.900,29522,52.233700,-230910,0.690
19:58:24.101 > READ_CSV,28638,2,-748.635,-1,52.233700,39103,0.690
19:58:24.101 > READ_CSV,28638,3,2118.632,0,52.233700,0,0.690
19:58:24.123 > READ_CSV,28662,1,5009.448,30752,52.233700,-230910,0.690
19:58:24.123 > READ_CSV,28662,2,1399.193,112188,52.233700,39103,0.690
19:58:24.123 > READ_CSV,28662,3,3204.320,0,52.233700,0,0.690
19:58:24.148 > READ_CSV,28685,1,4974.624,28933,52.233700,-230910,0.705
19:58:24.148 > READ_CSV,28685,2,1163.597,99882,52.233700,39103,0.705
19:58:24.148 > READ_CSV,28685,3,3069.110,0,52.233700,0,0.705
19:58:24.170 > READ_CSV,28709,1,4981.439,29289,52.233700,-230910,0.720
19:58:24.170 > READ_CSV,28709,2,1466.084,115682,52.233700,39103,0.720
19:58:24.170 > READ_CSV,28709,3,3223.761,0,52.233700,0,0.720
19:58:24.195 > READ_CSV,28733,1,5013.239,30950,52.233700,-230910,0.735
19:58:24.196 > READ_CSV,28733,2,1392.913,111860,52.233700,39103,0.735
19:58:24.196 > READ_CSV,28733,3,3203.076,0,52.233700,0,0.735
19:58:24.212 > READ_CSV,28756,1,4983.028,29372,52.233700,-230910,0.750
19:58:24.220 > READ_CSV,28756,2,1255.473,104681,52.233700,39103,0.750
19:58:24.220 > READ_CSV,28756,3,3119.251,0,52.233700,0,0.750
19:58:24.239 > READ_CSV,28780,1,5003.437,30438,52.233700,-230910,0.765
19:58:24.239 > READ_CSV,28780,2,1420.386,113295,52.233700,39103,0.765
19:58:24.239 > READ_CSV,28780,3,3211.911,0,52.233700,0,0.765
19:58:24.257 > READ_CSV,28797,1,5016.761,31134,52.233700,-230910,0.780
19:58:24.261 > READ_CSV,28797,2,1672.158,126446,52.233700,39103,0.780
19:58:24.261 > READ_CSV,28797,3,3344.459,0,52.233700,0,0.780
19:58:24.262 > READ_CSV,28804,1,5019.844,31295,52.233700,-230910,0.780
19:58:24.262 > READ_CSV,28804,2,-748.635,-1,52.233700,39103,0.780
19:58:24.262 > READ_CSV,28804,3,2135.604,0,52.233700,0,0.780
19:58:24.274 > READ_CSV,28816,1,5001.369,30330,52.233700,-230910,0.795
19:58:24.279 > READ_CSV,28816,2,1623.128,123885,52.233700,39103,0.795
19:58:24.279 > READ_CSV,28816,3,3312.249,0,52.233700,0,0.795
19:58:24.295 > READ_CSV,28839,1,5005.696,30556,52.233700,-230910,0.795
19:58:24.303 > READ_CSV,28839,2,1340.112,109102,52.233700,39103,0.795
19:58:24.303 > READ_CSV,28839,3,3172.904,0,52.233700,0,0.795
19:58:24.325 > READ_CSV,28863,1,5009.276,30743,52.233700,-230910,0.810
19:58:24.325 > READ_CSV,28863,2,1862.189,136372,52.233700,39103,0.810
19:58:24.325 > READ_CSV,28863,3,3435.732,0,52.233700,0,0.810
19:58:24.346 > READ_CSV,28887,1,5025.242,31577,52.233700,-230910,0.825
19:58:24.346 > READ_CSV,28887,2,1538.107,119444,52.233700,39103,0.825
19:58:24.346 > READ_CSV,28887,3,3281.674,0,52.233700,0,0.825
19:58:24.371 > READ_CSV,28910,1,4997.750,30141,52.233700,-230910,0.840
19:58:24.371 > READ_CSV,28910,2,1612.580,123334,52.233700,39103,0.840
19:58:24.371 > READ_CSV,28910,3,3305.165,0,52.233700,0,0.840
19:58:24.384 > READ_CSV,28922,1,4990.782,29777,52.233700,-230910,0.855
19:58:24.384 > READ_CSV,28922,2,-748.635,-1,52.233700,39103,0.855
19:58:24.384 > READ_CSV,28922,3,2121.073,0,52.233700,0,0.855
19:58:24.408 > READ_CSV,28946,1,5016.570,31124,52.233700,-230910,0.855
19:58:24.408 > READ_CSV,28946,2,1778.679,132010,52.233700,39103,0.855
19:58:24.408 > READ_CSV,28946,3,3397.625,0,52.233700,0,0.855
19:58:24.429 > READ_CSV,28969,1,5027.042,31671,52.233700,-230910,0.870
19:58:24.429 > READ_CSV,28969,2,1518.924,118442,52.233700,39103,0.870
19:58:24.429 > READ_CSV,28969,3,3272.983,0,52.233700,0,0.870
19:58:24.438 > READ_CSV,28981,1,5036.174,32148,52.233700,-230910,0.885
19:58:24.438 > READ_CSV,28981,2,-748.635,-1,52.233700,39103,0.885
19:58:24.438 > READ_CSV,28981,3,2143.769,0,52.233700,0,0.885
19:58:24.467 > READ_CSV,29005,1,5037.859,32236,52.233700,-230910,0.885
19:58:24.467 > READ_CSV,29005,2,1676.427,126669,52.233700,39103,0.885
19:58:24.467 > READ_CSV,29005,3,3357.143,0,52.233700,0,0.885
19:58:24.486 > READ_CSV,29024,1,5030.680,31861,52.233700,-230910,0.900
19:58:24.504 > READ_CSV,29024,2,1954.753,141207,52.233700,39103,0.900
19:58:24.504 > READ_CSV,29024,3,3492.717,0,52.233700,0,0.900
19:58:24.504 > READ_CSV,29047,1,5038.242,32256,52.233700,-230910,0.900
19:58:24.504 > READ_CSV,29047,2,2428.911,165974,52.233700,39103,0.900
19:58:24.504 > READ_CSV,29047,3,3733.576,0,52.233700,0,0.900
19:58:24.516 > READ_CSV,29052,1,5030.813,31868,52.233700,-230910,0.915
19:58:24.516 > READ_CSV,29052,2,-748.635,-1,52.233700,39103,0.915
19:58:24.516 > READ_CSV,29052,3,2141.089,0,52.233700,0,0.915
19:58:24.521 > READ_CSV,29064,1,5062.862,33542,52.233700,-230910,0.915
19:58:24.521 > READ_CSV,29064,2,1691.590,127461,52.233700,39103,0.915
19:58:24.521 > READ_CSV,29064,3,3377.226,0,52.233700,0,0.915
19:58:24.546 > READ_CSV,29088,1,5053.538,33055,52.233700,-230910,0.930
19:58:24.546 > READ_CSV,29088,2,2055.589,146474,52.233700,39103,0.930
19:58:24.546 > READ_CSV,29088,3,3554.563,0,52.233700,0,0.930
19:58:24.574 > READ_CSV,29112,1,5014.234,31002,52.233700,-230910,0.930
19:58:24.574 > READ_CSV,29112,2,2138.198,150789,52.233700,39103,0.930
19:58:24.574 > READ_CSV,29112,3,3576.216,0,52.233700,0,0.930
19:58:24.595 > READ_CSV,29135,1,5086.295,34766,52.233700,-230910,0.945
19:58:24.595 > READ_CSV,29135,2,2038.416,145577,52.233700,39103,0.945
19:58:24.595 > READ_CSV,29135,3,3562.355,0,52.233700,0,0.945
19:58:24.622 > READ_CSV,29159,1,5025.146,31572,52.233700,-230910,0.960
19:58:24.622 > READ_CSV,29159,2,2243.896,156310,52.233700,39103,0.960
19:58:24.622 > READ_CSV,29159,3,3634.521,0,52.233700,0,0.960
19:58:24.645 > READ_CSV,29183,1,5065.389,33674,52.233700,-230910,0.975
19:58:24.646 > READ_CSV,29183,2,2252.281,156748,52.233700,39103,0.975
19:58:24.646 > READ_CSV,29183,3,3658.835,0,52.233700,0,0.975
19:58:24.669 > READ_CSV,29206,1,5046.340,32679,52.233700,-230910,0.990
19:58:24.670 > READ_CSV,29206,2,1862.246,136375,52.233700,39103,0.990
19:58:24.670 > READ_CSV,29206,3,3454.293,0,52.233700,0,0.990
19:58:24.670 > [char] At 0.40, ramping down
19:58:24.687 > READ_CSV,29225,1,5043.774,32545,52.233700,-230910,1.000
19:58:24.687 > READ_CSV,29225,2,2475.471,168406,52.233700,39103,1.000
19:58:24.687 > READ_CSV,29225,3,3759.623,0,52.233700,0,1.000
19:58:24.704 > READ_CSV,29242,1,5062.670,33532,52.233700,-230910,1.000
19:58:24.704 > READ_CSV,29242,2,-748.635,-1,52.233700,39103,1.000
19:58:24.704 > READ_CSV,29242,3,2157.018,0,52.233700,0,1.000
19:58:24.721 > READ_CSV,29265,1,5061.885,33491,52.233700,-230910,1.000
19:58:24.721 > READ_CSV,29265,2,1928.774,139850,52.233700,39103,1.000
19:58:24.721 > READ_CSV,29265,3,3495.330,0,52.233700,0,1.000
19:58:24.752 > READ_CSV,29289,1,5058.669,33323,52.233700,-230910,1.000
19:58:24.752 > READ_CSV,29289,2,2453.416,167254,52.233700,39103,1.000
19:58:24.752 > READ_CSV,29289,3,3756.042,0,52.233700,0,1.000
19:58:24.771 > READ_CSV,29313,1,5057.425,33258,52.233700,-230910,1.000
19:58:24.771 > READ_CSV,29313,2,2387.290,163800,52.233700,39103,1.000
19:58:24.771 > READ_CSV,29313,3,3722.357,0,52.233700,0,1.000
19:58:24.796 > READ_CSV,29336,1,5058.879,33334,52.233700,-230910,1.000
19:58:24.796 > READ_CSV,29336,2,2272.403,157799,52.233700,39103,1.000
