23:51:09.818 > Starting HX711 dual-example (Teensy + Adafruit HX711)
23:51:09.822 > Scale 1 is busy...
23:51:09.822 > Scale 2 is busy...
23:51:09.832 > Scale 1 is busy...
23:51:09.832 > Scale 2 is busy...
23:51:09.841 > Scale 1 is busy...
23:51:09.841 > Scale 2 is busy...
23:51:09.852 > Scale 1 is busy...
23:51:09.852 > Scale 2 is busy...
23:51:09.860 > Scale 1 is busy...
23:51:09.860 > Scale 2 is busy...
23:51:09.871 > Scale 1 is busy...
23:51:09.871 > Scale 2 is busy...
23:51:09.881 > Scale 1 is busy...
23:51:09.883 > Scale 2 is busy...
23:51:09.905 > READ_CSV,time_ms,loadcell,grams,raw,scale,tare,throttle
23:51:13.510 > READ_CSV,8355,2,-663.307,3122,52.233700,37769,0.006
23:51:13.510 > READ_CSV,8355,3,-766.928,0,52.233700,0,0.006
23:51:13.527 > READ_CSV,8368,1,-867.371,107061,52.233700,152367,0.008
23:51:13.527 > READ_CSV,8368,2,-669.147,2817,52.233700,37769,0.008
23:51:13.527 > READ_CSV,8368,3,-768.259,0,52.233700,0,0.008
23:51:13.540 > READ_CSV,8380,1,-865.418,107163,52.233700,152367,0.008
23:51:13.540 > READ_CSV,8380,2,-671.654,2686,52.233700,37769,0.008
23:51:13.540 > READ_CSV,8380,3,-768.536,0,52.233700,0,0.008
23:51:13.552 > READ_CSV,8393,1,-869.668,106941,52.233700,152367,0.009
23:51:13.552 > READ_CSV,8393,2,-673.148,2608,52.233700,37769,0.009
23:51:13.552 > READ_CSV,8393,3,-771.408,0,52.233700,0,0.009
23:51:13.562 > READ_CSV,8405,1,-870.970,106873,52.233700,152367,0.009
23:51:13.562 > READ_CSV,8405,2,-673.933,2567,52.233700,37769,0.009
23:51:13.562 > READ_CSV,8405,3,-772.452,0,52.233700,0,0.009
23:51:13.576 > READ_CSV,8418,1,-874.378,106695,52.233700,152367,0.011
23:51:13.578 > READ_CSV,8418,2,-677.168,2398,52.233700,37769,0.011
23:51:13.578 > READ_CSV,8418,3,-775.773,0,52.233700,0,0.011
23:51:13.589 > READ_CSV,8430,1,-868.883,106982,52.233700,152367,0.011
23:51:13.589 > READ_CSV,8430,2,-679.600,2271,52.233700,37769,0.011
23:51:13.589 > READ_CSV,8430,3,-774.242,0,52.233700,0,0.011
23:51:13.602 > READ_CSV,8443,1,-866.433,107110,52.233700,152367,0.012
23:51:13.602 > READ_CSV,8443,2,-676.977,2408,52.233700,37769,0.012
23:51:13.602 > READ_CSV,8443,3,-771.705,0,52.233700,0,0.012
23:51:13.612 > READ_CSV,8455,1,-868.328,107011,52.233700,152367,0.012
23:51:13.612 > READ_CSV,8455,2,-674.239,2551,52.233700,37769,0.012
23:51:13.612 > READ_CSV,8455,3,-771.284,0,52.233700,0,0.012
23:51:13.626 > READ_CSV,8468,1,-871.755,106832,52.233700,152367,0.014
23:51:13.626 > READ_CSV,8468,2,-676.575,2429,52.233700,37769,0.014
23:51:13.626 > READ_CSV,8468,3,-774.165,0,52.233700,0,0.014
23:51:13.635 > READ_CSV,8480,1,-870.664,106889,52.233700,152367,0.014
23:51:13.635 > READ_CSV,8480,2,-675.981,2460,52.233700,37769,0.014
23:51:13.635 > READ_CSV,8480,3,-773.323,0,52.233700,0,0.014
23:51:13.652 > READ_CSV,8493,1,-874.282,106700,52.233700,152367,0.015
23:51:13.652 > READ_CSV,8493,2,-678.202,2344,52.233700,37769,0.015
23:51:13.652 > READ_CSV,8493,3,-776.242,0,52.233700,0,0.015
23:51:13.661 > READ_CSV,8505,1,-874.263,106701,52.233700,152367,0.015
23:51:13.661 > READ_CSV,8505,2,-679.734,2264,52.233700,37769,0.015
23:51:13.661 > READ_CSV,8505,3,-776.998,0,52.233700,0,0.015
23:51:13.677 > READ_CSV,8518,1,-873.095,106762,52.233700,152367,0.017
23:51:13.700 > READ_CSV,8518,2,-679.408,2281,52.233700,37769,0.017
23:51:13.700 > READ_CSV,8518,3,-776.252,0,52.233700,0,0.017
23:51:13.700 > READ_CSV,8530,1,-873.555,106738,52.233700,152367,0.017
23:51:13.700 > READ_CSV,8530,2,-683.237,2081,52.233700,37769,0.017
23:51:13.700 > READ_CSV,8530,3,-778.396,0,52.233700,0,0.017
23:51:13.702 > READ_CSV,8543,1,-871.028,106870,52.233700,152367,0.018
23:51:13.702 > READ_CSV,8543,2,-680.844,2206,52.233700,37769,0.018
23:51:13.702 > READ_CSV,8543,3,-775.936,0,52.233700,0,0.018
23:51:13.714 > READ_CSV,8555,1,-869.343,106958,52.233700,152367,0.018
23:51:13.714 > READ_CSV,8555,2,-680.461,2226,52.233700,37769,0.018
23:51:13.714 > READ_CSV,8555,3,-774.902,0,52.233700,0,0.018
23:51:13.727 > READ_CSV,8568,1,-868.520,107001,52.233700,152367,0.020
23:51:13.727 > READ_CSV,8568,2,-684.290,2026,52.233700,37769,0.020
23:51:13.727 > READ_CSV,8568,3,-776.405,0,52.233700,0,0.020
23:51:13.738 > READ_CSV,8580,1,-870.070,106920,52.233700,152367,0.020
23:51:13.738 > READ_CSV,8580,2,-682.242,2133,52.233700,37769,0.020
23:51:13.738 > READ_CSV,8580,3,-776.156,0,52.233700,0,0.020
23:51:13.746 > READ_CSV,8593,1,-868.903,106981,52.233700,152367,0.021
23:51:13.753 > READ_CSV,8593,2,-683.026,2092,52.233700,37769,0.021
23:51:13.753 > READ_CSV,8593,3,-775.965,0,52.233700,0,0.021
23:51:13.761 > READ_CSV,8605,1,-867.084,107076,52.233700,152367,0.021
23:51:13.761 > READ_CSV,8605,2,-689.899,1733,52.233700,37769,0.021
23:51:13.761 > READ_CSV,8605,3,-778.492,0,52.233700,0,0.021
23:51:13.777 > READ_CSV,8618,1,-868.213,107017,52.233700,152367,0.022
23:51:13.777 > READ_CSV,8618,2,-690.703,1691,52.233700,37769,0.022
23:51:13.777 > READ_CSV,8618,3,-779.458,0,52.233700,0,0.022
23:51:13.788 > READ_CSV,8630,1,-869.534,106948,52.233700,152367,0.022
23:51:13.790 > READ_CSV,8630,2,-688.081,1828,52.233700,37769,0.022
23:51:13.790 > READ_CSV,8630,3,-778.808,0,52.233700,0,0.022
23:51:13.796 > READ_CSV,8643,1,-867.869,107035,52.233700,152367,0.024
23:51:13.803 > READ_CSV,8643,2,-688.368,1813,52.233700,37769,0.024
23:51:13.803 > READ_CSV,8643,3,-778.118,0,52.233700,0,0.024
23:51:13.811 > READ_CSV,8655,1,-869.668,106941,52.233700,152367,0.024
23:51:13.811 > READ_CSV,8655,2,-691.067,1672,52.233700,37769,0.024
23:51:13.811 > READ_CSV,8655,3,-780.368,0,52.233700,0,0.024
23:51:13.827 > READ_CSV,8668,1,-865.897,107138,52.233700,152367,0.025
23:51:13.827 > READ_CSV,8668,2,-696.849,1370,52.233700,37769,0.025
23:51:13.827 > READ_CSV,8668,3,-781.373,0,52.233700,0,0.025
23:51:13.836 > READ_CSV,8680,1,-867.007,107080,52.233700,152367,0.025
23:51:13.836 > READ_CSV,8680,2,-698.878,1264,52.233700,37769,0.025
23:51:13.836 > READ_CSV,8680,3,-782.943,0,52.233700,0,0.025
23:51:13.844 > READ_CSV,8693,1,-868.194,107018,52.233700,152367,0.027
23:51:13.853 > READ_CSV,8693,2,-700.755,1166,52.233700,37769,0.027
23:51:13.853 > READ_CSV,8693,3,-784.474,0,52.233700,0,0.027
23:51:13.862 > READ_CSV,8705,1,-868.213,107017,52.233700,152367,0.027
23:51:13.862 > READ_CSV,8705,2,-701.616,1121,52.233700,37769,0.027
23:51:13.862 > READ_CSV,8705,3,-784.915,0,52.233700,0,0.027
23:51:13.870 > READ_CSV,8718,1,-867.065,107077,52.233700,152367,0.028
23:51:13.878 > READ_CSV,8718,2,-700.123,1199,52.233700,37769,0.028
23:51:13.878 > READ_CSV,8718,3,-783.594,0,52.233700,0,0.028
23:51:13.887 > READ_CSV,8730,1,-869.037,106974,52.233700,152367,0.028
23:51:13.887 > READ_CSV,8730,2,-700.027,1204,52.233700,37769,0.028
23:51:13.887 > READ_CSV,8730,3,-784.532,0,52.233700,0,0.028
23:51:13.897 > READ_CSV,8743,1,-870.415,106902,52.233700,152367,0.030
23:51:13.903 > READ_CSV,8743,2,-702.114,1095,52.233700,37769,0.030
23:51:13.903 > READ_CSV,8743,3,-786.264,0,52.233700,0,0.030
23:51:13.912 > READ_CSV,8755,1,-868.826,106985,52.233700,152367,0.030
23:51:13.912 > READ_CSV,8755,2,-700.793,1164,52.233700,37769,0.030
23:51:13.912 > READ_CSV,8755,3,-784.809,0,52.233700,0,0.030
23:51:13.927 > READ_CSV,8768,1,-865.859,107140,52.233700,152367,0.031
23:51:13.928 > READ_CSV,8768,2,-702.267,1087,52.233700,37769,0.031
23:51:13.928 > READ_CSV,8768,3,-784.063,0,52.233700,0,0.031
23:51:13.936 > READ_CSV,8780,1,-871.411,106850,52.233700,152367,0.031
23:51:13.936 > READ_CSV,8780,2,-713.371,507,52.233700,37769,0.031
23:51:13.936 > READ_CSV,8780,3,-792.391,0,52.233700,0,0.031
23:51:13.947 > READ_CSV,8793,1,-873.957,106717,52.233700,152367,0.033
23:51:13.953 > READ_CSV,8793,2,-720.359,142,52.233700,37769,0.033
23:51:13.953 > READ_CSV,8793,3,-797.158,0,52.233700,0,0.033
23:51:13.965 > READ_CSV,8805,1,-878.705,106469,52.233700,152367,0.033
23:51:13.965 > READ_CSV,8805,2,-722.522,29,52.233700,37769,0.033
23:51:13.965 > READ_CSV,8805,3,-800.613,0,52.233700,0,0.033
23:51:13.975 > READ_CSV,8818,1,-878.360,106487,52.233700,152367,0.034
23:51:13.978 > READ_CSV,8818,2,-719.899,166,52.233700,37769,0.034
23:51:13.978 > READ_CSV,8818,3,-799.130,0,52.233700,0,0.034
23:51:13.987 > READ_CSV,8830,1,-879.892,106407,52.233700,152367,0.034
23:51:13.987 > READ_CSV,8830,2,-719.095,208,52.233700,37769,0.034
23:51:13.987 > READ_CSV,8830,3,-799.493,0,52.233700,0,0.034
23:51:14.000 > READ_CSV,8843,1,-878.303,106490,52.233700,152367,0.036
23:51:14.000 > READ_CSV,8843,2,-716.664,335,52.233700,37769,0.036
23:51:14.000 > READ_CSV,8843,3,-797.483,0,52.233700,0,0.036
23:51:14.013 > READ_CSV,8855,1,-877.824,106515,52.233700,152367,0.036
23:51:14.013 > READ_CSV,8855,2,-714.520,447,52.233700,37769,0.036
23:51:14.013 > READ_CSV,8855,3,-796.172,0,52.233700,0,0.036
23:51:14.020 > READ_CSV,8868,1,-876.465,106586,52.233700,152367,0.037
23:51:14.020 > READ_CSV,8868,2,-714.003,474,52.233700,37769,0.037
23:51:14.020 > READ_CSV,8868,3,-795.234,0,52.233700,0,0.037
23:51:14.037 > READ_CSV,8880,1,-869.860,106931,52.233700,152367,0.037
23:51:14.037 > READ_CSV,8880,2,-713.409,505,52.233700,37769,0.037
23:51:14.037 > READ_CSV,8880,3,-791.635,0,52.233700,0,0.037
23:51:14.052 > READ_CSV,8893,1,-875.163,106654,52.233700,152367,0.039
23:51:14.052 > READ_CSV,8893,2,-712.146,571,52.233700,37769,0.039
23:51:14.052 > READ_CSV,8893,3,-793.654,0,52.233700,0,0.039
23:51:14.064 > READ_CSV,8905,1,-879.451,106430,52.233700,152367,0.039
23:51:14.064 > READ_CSV,8905,2,-717.410,296,52.233700,37769,0.039
23:51:14.064 > READ_CSV,8905,3,-798.431,0,52.233700,0,0.039
23:51:14.077 > READ_CSV,8918,1,-882.974,106246,52.233700,152367,0.040
23:51:14.078 > READ_CSV,8918,2,-719.095,208,52.233700,37769,0.040
23:51:14.078 > READ_CSV,8918,3,-801.035,0,52.233700,0,0.040
23:51:14.090 > READ_CSV,8930,1,-884.927,106144,52.233700,152367,0.040
23:51:14.090 > READ_CSV,8930,2,-720.435,138,52.233700,37769,0.040
23:51:14.090 > READ_CSV,8930,3,-802.681,0,52.233700,0,0.040
23:51:14.101 > READ_CSV,8943,1,-885.788,106099,52.233700,152367,0.042
23:51:14.101 > READ_CSV,8943,2,-719.535,185,52.233700,37769,0.042
23:51:14.101 > READ_CSV,8943,3,-802.662,0,52.233700,0,0.042
23:51:14.113 > READ_CSV,8955,1,-886.324,106071,52.233700,152367,0.042
23:51:14.113 > READ_CSV,8955,2,-720.627,128,52.233700,37769,0.042
23:51:14.113 > READ_CSV,8955,3,-803.476,0,52.233700,0,0.042
23:51:14.125 > READ_CSV,8968,1,-883.568,106215,52.233700,152367,0.043
23:51:14.128 > READ_CSV,8968,2,-715.611,390,52.233700,37769,0.043
23:51:14.128 > READ_CSV,8968,3,-799.589,0,52.233700,0,0.043
23:51:14.139 > READ_CSV,8980,1,-883.816,106202,52.233700,152367,0.043
23:51:14.139 > READ_CSV,8980,2,-715.228,410,52.233700,37769,0.043
23:51:14.139 > READ_CSV,8980,3,-799.522,0,52.233700,0,0.043
23:51:14.152 > READ_CSV,8993,1,-882.036,106295,52.233700,152367,0.045
23:51:14.152 > READ_CSV,8993,2,-717.257,304,52.233700,37769,0.045
23:51:14.152 > READ_CSV,8993,3,-799.647,0,52.233700,0,0.045
23:51:14.163 > READ_CSV,9005,1,-885.482,106115,52.233700,152367,0.045
23:51:14.163 > READ_CSV,9005,2,-720.320,144,52.233700,37769,0.045
23:51:14.163 > READ_CSV,9005,3,-802.901,0,52.233700,0,0.045
23:51:14.178 > READ_CSV,9018,1,-887.301,106020,52.233700,152367,0.046
23:51:14.178 > READ_CSV,9018,2,-717.200,307,52.233700,37769,0.046
23:51:14.178 > READ_CSV,9018,3,-802.250,0,52.233700,0,0.046
23:51:14.190 > READ_CSV,9030,1,-885.003,106140,52.233700,152367,0.046
23:51:14.190 > READ_CSV,9030,2,-714.022,473,52.233700,37769,0.046
23:51:14.190 > READ_CSV,9030,3,-799.513,0,52.233700,0,0.046
23:51:14.197 > READ_CSV,9043,1,-883.204,106234,52.233700,152367,0.048
23:51:14.197 > READ_CSV,9043,2,-714.290,459,52.233700,37769,0.048
23:51:14.197 > READ_CSV,9043,3,-798.747,0,52.233700,0,0.048
23:51:14.214 > READ_CSV,9055,1,-880.638,106368,52.233700,152367,0.048
23:51:14.214 > READ_CSV,9055,2,-711.571,601,52.233700,37769,0.048
23:51:14.214 > READ_CSV,9055,3,-796.105,0,52.233700,0,0.048
23:51:14.227 > READ_CSV,9068,1,-878.571,106476,52.233700,152367,0.049
23:51:14.227 > READ_CSV,9068,2,-708.623,755,52.233700,37769,0.049
23:51:14.227 > READ_CSV,9068,3,-793.597,0,52.233700,0,0.049
23:51:14.239 > READ_CSV,9080,1,-883.127,106238,52.233700,152367,0.049
23:51:14.239 > READ_CSV,9080,2,-707.781,799,52.233700,37769,0.049
23:51:14.239 > READ_CSV,9080,3,-795.454,0,52.233700,0,0.049
23:51:14.247 > READ_CSV,9093,1,-885.769,106100,52.233700,152367,0.051
23:51:14.247 > READ_CSV,9093,2,-704.756,957,52.233700,37769,0.051
23:51:14.247 > READ_CSV,9093,3,-795.262,0,52.233700,0,0.051
23:51:14.264 > READ_CSV,9105,1,-874.991,106663,52.233700,152367,0.051
23:51:14.264 > READ_CSV,9105,2,-700.640,1172,52.233700,37769,0.051
23:51:14.264 > READ_CSV,9105,3,-787.815,0,52.233700,0,0.051
23:51:14.272 > READ_CSV,9118,1,-874.723,106677,52.233700,152367,0.052
23:51:14.272 > READ_CSV,9118,2,-698.897,1263,52.233700,37769,0.052
23:51:14.272 > READ_CSV,9118,3,-786.810,0,52.233700,0,0.052
23:51:14.289 > READ_CSV,9130,1,-876.675,106575,52.233700,152367,0.052
23:51:14.289 > READ_CSV,9130,2,-697.021,1361,52.233700,37769,0.052
23:51:14.289 > READ_CSV,9130,3,-786.848,0,52.233700,0,0.052
23:51:14.300 > READ_CSV,9143,1,-877.767,106518,52.233700,152367,0.054
23:51:14.300 > READ_CSV,9143,2,-698.515,1283,52.233700,37769,0.054
23:51:14.300 > READ_CSV,9143,3,-788.141,0,52.233700,0,0.054
23:51:14.314 > READ_CSV,9155,1,-876.369,106591,52.233700,152367,0.054
23:51:14.314 > READ_CSV,9155,2,-697.711,1325,52.233700,37769,0.054
23:51:14.314 > READ_CSV,9155,3,-787.040,0,52.233700,0,0.054
23:51:14.327 > READ_CSV,9168,1,-883.242,106232,52.233700,152367,0.055
23:51:14.327 > READ_CSV,9168,2,-705.790,903,52.233700,37769,0.055
23:51:14.327 > READ_CSV,9168,3,-794.516,0,52.233700,0,0.055
23:51:14.338 > READ_CSV,9180,1,-884.161,106184,52.233700,152367,0.055
23:51:14.338 > READ_CSV,9180,2,-712.088,574,52.233700,37769,0.055
23:51:14.338 > READ_CSV,9180,3,-798.125,0,52.233700,0,0.055
23:51:14.353 > READ_CSV,9193,1,-886.037,106086,52.233700,152367,0.057
23:51:14.353 > READ_CSV,9193,2,-711.246,618,52.233700,37769,0.057
23:51:14.353 > READ_CSV,9193,3,-798.641,0,52.233700,0,0.057
23:51:14.365 > READ_CSV,9205,1,-886.612,106056,52.233700,152367,0.057
23:51:14.365 > READ_CSV,9205,2,-709.025,734,52.233700,37769,0.057
23:51:14.365 > READ_CSV,9205,3,-797.818,0,52.233700,0,0.057
23:51:14.372 > READ_CSV,9218,1,-880.849,106357,52.233700,152367,0.058
23:51:14.372 > READ_CSV,9218,2,-703.128,1042,52.233700,37769,0.058
23:51:14.372 > READ_CSV,9218,3,-791.989,0,52.233700,0,0.058
23:51:14.389 > READ_CSV,9230,1,-874.646,106681,52.233700,152367,0.058
23:51:14.389 > READ_CSV,9230,2,-702.592,1070,52.233700,37769,0.058
23:51:14.389 > READ_CSV,9230,3,-788.619,0,52.233700,0,0.058
23:51:14.402 > READ_CSV,9243,1,-879.337,106436,52.233700,152367,0.060
23:51:14.402 > READ_CSV,9243,2,-704.660,962,52.233700,37769,0.060
23:51:14.402 > READ_CSV,9243,3,-791.998,0,52.233700,0,0.060
23:51:14.415 > READ_CSV,9255,1,-884.429,106170,52.233700,152367,0.060
23:51:14.415 > READ_CSV,9255,2,-706.287,877,52.233700,37769,0.060
23:51:14.415 > READ_CSV,9255,3,-795.358,0,52.233700,0,0.060
23:51:14.422 > READ_CSV,9268,1,-882.706,106260,52.233700,152367,0.061
23:51:14.422 > READ_CSV,9268,2,-708.853,743,52.233700,37769,0.061
23:51:14.422 > READ_CSV,9268,3,-795.779,0,52.233700,0,0.061
23:51:14.438 > READ_CSV,9280,1,-879.298,106438,52.233700,152367,0.061
23:51:14.438 > READ_CSV,9280,2,-698.802,1268,52.233700,37769,0.061
23:51:14.438 > READ_CSV,9280,3,-789.050,0,52.233700,0,0.061
23:51:14.452 > READ_CSV,9293,1,-882.055,106294,52.233700,152367,0.063
23:51:14.452 > READ_CSV,9293,2,-696.581,1384,52.233700,37769,0.063
23:51:14.452 > READ_CSV,9293,3,-789.318,0,52.233700,0,0.063
23:51:14.465 > READ_CSV,9305,1,-881.500,106323,52.233700,152367,0.063
23:51:14.465 > READ_CSV,9305,2,-702.975,1050,52.233700,37769,0.063
23:51:14.465 > READ_CSV,9305,3,-792.238,0,52.233700,0,0.063
23:51:14.472 > READ_CSV,9318,1,-880.715,106364,52.233700,152367,0.064
23:51:14.472 > READ_CSV,9318,2,-717.525,290,52.233700,37769,0.064
23:51:14.472 > READ_CSV,9318,3,-799.120,0,52.233700,0,0.064
23:51:14.490 > READ_CSV,9330,1,-891.666,105792,52.233700,152367,0.064
23:51:14.490 > READ_CSV,9330,2,-735.483,-648,52.233700,37769,0.064
23:51:14.490 > READ_CSV,9330,3,-813.574,0,52.233700,0,0.064
23:51:14.502 > READ_CSV,9343,1,-897.122,105507,52.233700,152367,0.066
23:51:14.502 > READ_CSV,9343,2,-745.898,-1192,52.233700,37769,0.066
23:51:14.502 > READ_CSV,9343,3,-821.510,0,52.233700,0,0.066
23:51:14.514 > READ_CSV,9355,1,-897.160,105505,52.233700,152367,0.066
23:51:14.514 > READ_CSV,9355,2,-750.492,-1432,52.233700,37769,0.066
23:51:14.514 > READ_CSV,9355,3,-823.826,0,52.233700,0,0.066
23:51:14.525 > READ_CSV,9368,1,-900.051,105354,52.233700,152367,0.067
23:51:14.525 > READ_CSV,9368,2,-747.736,-1288,52.233700,37769,0.067
23:51:14.525 > READ_CSV,9368,3,-823.893,0,52.233700,0,0.067
23:51:14.539 > READ_CSV,9380,1,-898.232,105449,52.233700,152367,0.067
23:51:14.539 > READ_CSV,9380,2,-749.248,-1367,52.233700,37769,0.067
23:51:14.539 > READ_CSV,9380,3,-823.740,0,52.233700,0,0.067
23:51:14.549 > READ_CSV,9393,1,-897.390,105493,52.233700,152367,0.069
23:51:14.549 > READ_CSV,9393,2,-749.191,-1364,52.233700,37769,0.069
23:51:14.549 > READ_CSV,9393,3,-823.290,0,52.233700,0,0.069
23:51:14.564 > READ_CSV,9405,1,-895.035,105616,52.233700,152367,0.069
23:51:14.564 > READ_CSV,9405,2,-750.990,-1458,52.233700,37769,0.069
23:51:14.564 > READ_CSV,9405,3,-823.013,0,52.233700,0,0.069
23:51:14.576 > READ_CSV,9418,1,-899.611,105377,52.233700,152367,0.071
23:51:14.576 > READ_CSV,9418,2,-756.906,-1767,52.233700,37769,0.071
23:51:14.576 > READ_CSV,9418,3,-828.258,0,52.233700,0,0.071
23:51:14.590 > READ_CSV,9430,1,-899.036,105407,52.233700,152367,0.071
23:51:14.590 > READ_CSV,9430,2,-754.838,-1659,52.233700,37769,0.071
23:51:14.590 > READ_CSV,9430,3,-826.937,0,52.233700,0,0.071
23:51:14.598 > READ_CSV,9443,1,-901.525,105277,52.233700,152367,0.072
23:51:14.603 > READ_CSV,9443,2,-749.516,-1381,52.233700,37769,0.072
23:51:14.603 > READ_CSV,9443,3,-825.521,0,52.233700,0,0.072
23:51:14.614 > READ_CSV,9455,1,-896.260,105552,52.233700,152367,0.072
23:51:14.614 > READ_CSV,9455,2,-749.516,-1381,52.233700,37769,0.072
23:51:14.614 > READ_CSV,9455,3,-822.888,0,52.233700,0,0.072
23:51:14.627 > READ_CSV,9468,1,-897.103,105508,52.233700,152367,0.074
23:51:14.628 > READ_CSV,9468,2,-762.228,-2045,52.233700,37769,0.074
23:51:14.628 > READ_CSV,9468,3,-829.666,0,52.233700,0,0.074
23:51:14.640 > READ_CSV,9480,1,-883.357,106226,52.233700,152367,0.074
23:51:14.640 > READ_CSV,9480,2,-781.871,-3071,52.233700,37769,0.074
23:51:14.640 > READ_CSV,9480,3,-832.614,0,52.233700,0,0.074
23:51:14.652 > READ_CSV,9493,1,-894.423,105648,52.233700,152367,0.075
23:51:14.653 > READ_CSV,9493,2,-750.512,-1433,52.233700,37769,0.075
23:51:14.653 > READ_CSV,9493,3,-822.467,0,52.233700,0,0.075
23:51:14.664 > READ_CSV,9505,1,-903.497,105174,52.233700,152367,0.075
23:51:14.664 > READ_CSV,9505,2,-760.161,-1937,52.233700,37769,0.075
23:51:14.664 > READ_CSV,9505,3,-831.829,0,52.233700,0,0.075
23:51:14.675 > READ_CSV,9518,1,-885.023,106139,52.233700,152367,0.077
23:51:14.675 > READ_CSV,9518,2,-781.488,-3051,52.233700,37769,0.077
23:51:14.675 > READ_CSV,9518,3,-833.255,0,52.233700,0,0.077
23:51:14.689 > READ_CSV,9530,1,-871.851,106827,52.233700,152367,0.077
23:51:14.689 > READ_CSV,9530,2,-787.040,-3341,52.233700,37769,0.077
23:51:14.689 > READ_CSV,9530,3,-829.445,0,52.233700,0,0.077
23:51:14.702 > READ_CSV,9543,1,-889.904,105884,52.233700,152367,0.078
23:51:14.702 > READ_CSV,9543,2,-778.654,-2903,52.233700,37769,0.078
23:51:14.702 > READ_CSV,9543,3,-834.279,0,52.233700,0,0.078
23:51:14.711 > READ_CSV,9555,1,-907.920,104943,52.233700,152367,0.078
23:51:14.715 > READ_CSV,9555,2,-785.815,-3277,52.233700,37769,0.078
23:51:14.715 > READ_CSV,9555,3,-846.867,0,52.233700,0,0.078
23:51:14.726 > READ_CSV,9568,1,-903.363,105181,52.233700,152367,0.080
23:51:14.726 > READ_CSV,9568,2,-793.090,-3657,52.233700,37769,0.080
23:51:14.726 > READ_CSV,9568,3,-848.226,0,52.233700,0,0.080
23:51:14.734 > READ_CSV,9580,1,-899.573,105379,52.233700,152367,0.080
23:51:14.740 > READ_CSV,9580,2,-795.521,-3784,52.233700,37769,0.080
23:51:14.740 > READ_CSV,9580,3,-847.547,0,52.233700,0,0.080
23:51:14.751 > READ_CSV,9593,1,-884.525,106165,52.233700,152367,0.081
23:51:14.751 > READ_CSV,9593,2,-802.987,-4174,52.233700,37769,0.081
23:51:14.751 > READ_CSV,9593,3,-843.756,0,52.233700,0,0.081
