17:42:45.063 > Starting HX711 dual-example (Teensy + Adafruit HX711)
17:42:45.069 > Scale 1 is busy...
17:42:45.069 > Scale 2 is busy...
17:42:45.075 > Scale 1 is busy...
17:42:45.075 > Scale 2 is busy...
17:42:45.089 > Scale 1 is busy...
17:42:45.089 > Scale 2 is busy...
17:42:45.096 > Scale 1 is busy...
17:42:45.096 > Scale 2 is busy...
17:42:45.109 > Scale 1 is busy...
17:42:45.109 > Scale 2 is busy...
17:42:45.117 > Scale 1 is busy...
17:42:45.117 > Scale 2 is busy...
17:42:45.129 > Scale 1 is busy...
17:42:45.129 > Scale 2 is busy...
17:42:45.154 > READ_CSV,time_ms,loadcell,grams,raw,scale,tare,throttle
17:43:01.306 > READ_CSV,21139,1,978.947,154373,52.233700,103239,0.105
17:43:01.306 > READ_CSV,21139,2,0.842,42365,52.233700,42321,0.105
17:43:01.306 > READ_CSV,21139,3,489.894,0,52.233700,0,0.105
17:43:01.317 > READ_CSV,21151,1,978.832,154367,52.233700,103239,0.120
17:43:01.317 > READ_CSV,21151,2,3.791,42519,52.233700,42321,0.120
17:43:01.317 > READ_CSV,21151,3,491.311,0,52.233700,0,0.120
17:43:01.326 > READ_CSV,21162,1,979.368,154395,52.233700,103239,0.120
17:43:01.326 > READ_CSV,21162,2,0.881,42367,52.233700,42321,0.120
17:43:01.326 > READ_CSV,21162,3,490.124,0,52.233700,0,0.120
17:43:01.335 > [char] At 0.40, ramping down
17:43:01.335 > READ_CSV,21174,1,981.742,154519,52.233700,103239,0.130
17:43:01.335 > READ_CSV,21174,2,-1.283,42254,52.233700,42321,0.130
17:43:01.335 > READ_CSV,21174,3,490.229,0,52.233700,0,0.130
17:43:01.351 > READ_CSV,21186,1,991.697,155039,52.233700,103239,0.130
17:43:01.351 > READ_CSV,21186,2,1.225,42385,52.233700,42321,0.130
17:43:01.351 > READ_CSV,21186,3,496.461,0,52.233700,0,0.130
17:43:01.360 > READ_CSV,21198,1,1057.555,158479,52.233700,103239,0.130
17:43:01.360 > READ_CSV,21198,2,-5.322,42043,52.233700,42321,0.130
17:43:01.360 > READ_CSV,21198,3,526.116,0,52.233700,0,0.130
17:43:01.376 > READ_CSV,21209,1,1012.584,156130,52.233700,103239,0.130
17:43:01.376 > READ_CSV,21209,2,-3.867,42119,52.233700,42321,0.130
17:43:01.376 > READ_CSV,21209,3,504.358,0,52.233700,0,0.130
17:43:01.385 > READ_CSV,21221,1,946.190,152662,52.233700,103239,0.130
17:43:01.385 > READ_CSV,21221,2,25.405,43648,52.233700,42321,0.130
17:43:01.385 > READ_CSV,21221,3,485.797,0,52.233700,0,0.130
17:43:01.400 > READ_CSV,21234,1,760.429,142959,52.233700,103239,0.130
17:43:01.401 > READ_CSV,21234,2,56.860,45291,52.233700,42321,0.130
17:43:01.401 > READ_CSV,21234,3,408.644,0,52.233700,0,0.130
17:43:01.410 > READ_CSV,21246,1,922.929,151447,52.233700,103239,0.130
17:43:01.410 > READ_CSV,21246,2,45.316,44688,52.233700,42321,0.130
17:43:01.410 > READ_CSV,21246,3,484.122,0,52.233700,0,0.130
17:43:01.434 > READ_CSV,21268,1,985.149,154697,52.233700,103239,0.130
17:43:01.434 > READ_CSV,21268,2,38.270,44320,52.233700,42321,0.130
17:43:01.434 > READ_CSV,21268,3,511.710,0,52.233700,0,0.130
17:43:01.445 > READ_CSV,21280,1,843.861,147317,52.233700,103239,0.130
17:43:01.445 > READ_CSV,21280,2,100.242,47557,52.233700,42321,0.130
17:43:01.445 > READ_CSV,21280,3,472.052,0,52.233700,0,0.130
17:43:01.452 > READ_CSV,21292,1,787.672,144382,52.233700,103239,0.130
17:43:01.452 > READ_CSV,21292,2,126.106,48908,52.233700,42321,0.130
17:43:01.452 > READ_CSV,21292,3,456.889,0,52.233700,0,0.130
17:43:01.469 > READ_CSV,21303,1,858.028,148057,52.233700,103239,0.130
17:43:01.469 > READ_CSV,21303,2,115.902,48375,52.233700,42321,0.130
17:43:01.469 > READ_CSV,21303,3,486.965,0,52.233700,0,0.130
17:43:01.481 > READ_CSV,21315,1,901.334,150319,52.233700,103239,0.130
17:43:01.481 > READ_CSV,21315,2,119.808,48579,52.233700,42321,0.130
17:43:01.481 > READ_CSV,21315,3,510.571,0,52.233700,0,0.130
17:43:01.493 > READ_CSV,21327,1,893.791,149925,52.233700,103239,0.130
17:43:01.493 > READ_CSV,21327,2,110.676,48102,52.233700,42321,0.130
17:43:01.493 > READ_CSV,21327,3,502.233,0,52.233700,0,0.130
17:43:01.505 > READ_CSV,21339,1,910.255,150785,52.233700,103239,0.130
17:43:01.505 > READ_CSV,21339,2,120.918,48637,52.233700,42321,0.130
17:43:01.505 > READ_CSV,21339,3,515.587,0,52.233700,0,0.130
17:43:01.516 > READ_CSV,21350,1,922.852,151443,52.233700,103239,0.130
17:43:01.532 > READ_CSV,21350,2,134.607,49352,52.233700,42321,0.130
17:43:01.532 > READ_CSV,21350,3,528.730,0,52.233700,0,0.130
17:43:01.532 > READ_CSV,21362,1,937.020,152183,52.233700,103239,0.130
17:43:01.532 > READ_CSV,21362,2,123.369,48765,52.233700,42321,0.130
17:43:01.532 > READ_CSV,21362,3,530.194,0,52.233700,0,0.130
17:43:01.535 > READ_CSV,21374,1,934.416,152047,52.233700,103239,0.130
17:43:01.541 > READ_CSV,21374,2,137.842,49521,52.233700,42321,0.130
17:43:01.541 > READ_CSV,21374,3,536.129,0,52.233700,0,0.130
17:43:01.552 > READ_CSV,21385,1,957.198,153237,52.233700,103239,0.130
17:43:01.552 > READ_CSV,21385,2,151.397,50229,52.233700,42321,0.130
17:43:01.552 > READ_CSV,21385,3,554.297,0,52.233700,0,0.130
17:43:01.560 > READ_CSV,21397,1,968.762,153841,52.233700,103239,0.130
17:43:01.560 > READ_CSV,21397,2,169.852,51193,52.233700,42321,0.130
17:43:01.560 > READ_CSV,21397,3,569.307,0,52.233700,0,0.130
17:43:01.568 > READ_CSV,21409,1,953.063,153021,52.233700,103239,0.130
17:43:01.568 > READ_CSV,21409,2,189.227,52205,52.233700,42321,0.130
17:43:01.568 > READ_CSV,21409,3,571.145,0,52.233700,0,0.130
17:43:01.587 > READ_CSV,21421,1,983.465,154609,52.233700,103239,0.130
17:43:01.587 > READ_CSV,21421,2,170.005,51201,52.233700,42321,0.130
17:43:01.587 > READ_CSV,21421,3,576.735,0,52.233700,0,0.130
17:43:01.600 > READ_CSV,21434,1,974.811,154157,52.233700,103239,0.130
17:43:01.600 > READ_CSV,21434,2,173.356,51376,52.233700,42321,0.130
17:43:01.600 > READ_CSV,21434,3,574.083,0,52.233700,0,0.130
17:43:01.612 > READ_CSV,21446,1,978.640,154357,52.233700,103239,0.130
17:43:01.612 > READ_CSV,21446,2,203.528,52952,52.233700,42321,0.130
17:43:01.612 > READ_CSV,21446,3,591.084,0,52.233700,0,0.130
17:43:01.634 > READ_CSV,21468,1,1023.152,156682,52.233700,103239,0.130
17:43:01.634 > READ_CSV,21468,2,177.931,51615,52.233700,42321,0.130
17:43:01.634 > READ_CSV,21468,3,600.541,0,52.233700,0,0.130
17:43:01.643 > READ_CSV,21479,1,1036.936,157402,52.233700,103239,0.130
17:43:01.643 > READ_CSV,21479,2,153.177,50322,52.233700,42321,0.130
17:43:01.643 > READ_CSV,21479,3,595.056,0,52.233700,0,0.130
17:43:01.655 > READ_CSV,21491,1,1027.919,156931,52.233700,103239,0.130
17:43:01.655 > READ_CSV,21491,2,159.744,50665,52.233700,42321,0.130
17:43:01.655 > READ_CSV,21491,3,593.831,0,52.233700,0,0.130
17:43:01.669 > READ_CSV,21503,1,997.823,155359,52.233700,103239,0.130
17:43:01.669 > READ_CSV,21503,2,181.358,51794,52.233700,42321,0.130
17:43:01.669 > READ_CSV,21503,3,589.591,0,52.233700,0,0.130
17:43:01.681 > READ_CSV,21515,1,1024.568,156756,52.233700,103239,0.130
17:43:01.681 > READ_CSV,21515,2,164.281,50902,52.233700,42321,0.130
17:43:01.681 > READ_CSV,21515,3,594.425,0,52.233700,0,0.130
17:43:01.686 > READ_CSV,21526,1,1025.258,156792,52.233700,103239,0.130
17:43:01.693 > READ_CSV,21526,2,161.716,50768,52.233700,42321,0.130
17:43:01.693 > READ_CSV,21526,3,593.487,0,52.233700,0,0.130
17:43:01.703 > READ_CSV,21538,1,1028.340,156953,52.233700,103239,0.130
17:43:01.703 > READ_CSV,21538,2,175.825,51505,52.233700,42321,0.130
17:43:01.703 > READ_CSV,21538,3,602.083,0,52.233700,0,0.130
17:43:01.716 > READ_CSV,21550,1,1015.302,156272,52.233700,103239,0.130
17:43:01.716 > READ_CSV,21550,2,187.350,52107,52.233700,42321,0.130
17:43:01.716 > READ_CSV,21550,3,601.326,0,52.233700,0,0.130
17:43:01.727 > READ_CSV,21562,1,1029.068,156991,52.233700,103239,0.130
17:43:01.729 > READ_CSV,21562,2,163.113,50841,52.233700,42321,0.130
17:43:01.729 > READ_CSV,21562,3,596.090,0,52.233700,0,0.130
17:43:01.736 > READ_CSV,21573,1,1038.295,157473,52.233700,103239,0.130
17:43:01.736 > READ_CSV,21573,2,152.181,50270,52.233700,42321,0.130
17:43:01.736 > READ_CSV,21573,3,595.238,0,52.233700,0,0.130
17:43:01.744 > READ_CSV,21585,1,1032.111,157150,52.233700,103239,0.130
17:43:01.744 > READ_CSV,21585,2,163.400,50856,52.233700,42321,0.130
17:43:01.744 > READ_CSV,21585,3,597.756,0,52.233700,0,0.130
17:43:01.761 > READ_CSV,21597,1,1012.622,156132,52.233700,103239,0.130
17:43:01.761 > READ_CSV,21597,2,186.048,52039,52.233700,42321,0.130
17:43:01.761 > READ_CSV,21597,3,599.335,0,52.233700,0,0.130
17:43:01.775 > READ_CSV,21609,1,1013.388,156172,52.233700,103239,0.130
17:43:01.775 > READ_CSV,21609,2,183.847,51924,52.233700,42321,0.130
17:43:01.775 > READ_CSV,21609,3,598.617,0,52.233700,0,0.130
17:43:01.788 > READ_CSV,21621,1,1043.885,157765,52.233700,103239,0.130
17:43:01.788 > READ_CSV,21621,2,149.693,50140,52.233700,42321,0.130
17:43:01.788 > READ_CSV,21621,3,596.789,0,52.233700,0,0.130
17:43:01.795 > READ_CSV,21634,1,1046.374,157895,52.233700,103239,0.130
17:43:01.795 > READ_CSV,21634,2,152.067,50264,52.233700,42321,0.130
17:43:01.795 > READ_CSV,21634,3,599.220,0,52.233700,0,0.130
17:43:01.820 > READ_CSV,21656,1,1026.962,156881,52.233700,103239,0.130
17:43:01.820 > READ_CSV,21656,2,163.592,50866,52.233700,42321,0.130
17:43:01.820 > READ_CSV,21656,3,595.277,0,52.233700,0,0.130
17:43:01.832 > READ_CSV,21667,1,1041.186,157624,52.233700,103239,0.130
17:43:01.832 > READ_CSV,21667,2,144.504,49869,52.233700,42321,0.130
17:43:01.832 > READ_CSV,21667,3,592.845,0,52.233700,0,0.130
17:43:01.846 > READ_CSV,21679,1,1032.494,157170,52.233700,103239,0.130
17:43:01.846 > READ_CSV,21679,2,152.009,50261,52.233700,42321,0.130
17:43:01.846 > READ_CSV,21679,3,592.252,0,52.233700,0,0.130
17:43:01.854 > READ_CSV,21691,1,1025.506,156805,52.233700,103239,0.130
17:43:01.854 > READ_CSV,21691,2,167.287,51059,52.233700,42321,0.130
17:43:01.854 > READ_CSV,21691,3,596.397,0,52.233700,0,0.130
17:43:01.869 > READ_CSV,21702,1,1015.724,156294,52.233700,103239,0.130
17:43:01.869 > READ_CSV,21702,2,174.849,51454,52.233700,42321,0.130
17:43:01.869 > READ_CSV,21702,3,595.286,0,52.233700,0,0.130
17:43:01.881 > READ_CSV,21714,1,1042.067,157670,52.233700,103239,0.130
17:43:01.881 > READ_CSV,21714,2,149.252,50117,52.233700,42321,0.130
17:43:01.881 > READ_CSV,21714,3,595.660,0,52.233700,0,0.130
17:43:01.887 > READ_CSV,21726,1,1034.658,157283,52.233700,103239,0.130
17:43:01.887 > READ_CSV,21726,2,143.088,49795,52.233700,42321,0.130
17:43:01.887 > READ_CSV,21726,3,588.873,0,52.233700,0,0.130
17:43:01.904 > READ_CSV,21738,1,1036.208,157364,52.233700,103239,0.130
17:43:01.904 > READ_CSV,21738,2,155.608,50449,52.233700,42321,0.130
17:43:01.904 > READ_CSV,21738,3,595.908,0,52.233700,0,0.130
17:43:01.914 > READ_CSV,21749,1,1008.315,155907,52.233700,103239,0.130
17:43:01.914 > READ_CSV,21749,2,169.967,51199,52.233700,42321,0.130
17:43:01.914 > READ_CSV,21749,3,589.141,0,52.233700,0,0.130
17:43:01.920 > READ_CSV,21761,1,1033.011,157197,52.233700,103239,0.130
17:43:01.928 > READ_CSV,21761,2,144.945,49892,52.233700,42321,0.130
17:43:01.928 > READ_CSV,21761,3,588.978,0,52.233700,0,0.130
17:43:01.938 > READ_CSV,21773,1,1032.054,157147,52.233700,103239,0.130
17:43:01.938 > READ_CSV,21773,2,137.268,49491,52.233700,42321,0.130
17:43:01.938 > READ_CSV,21773,3,584.661,0,52.233700,0,0.130
17:43:01.951 > READ_CSV,21785,1,1028.455,156959,52.233700,103239,0.130
17:43:01.951 > READ_CSV,21785,2,149.137,50111,52.233700,42321,0.130
17:43:01.951 > READ_CSV,21785,3,588.796,0,52.233700,0,0.130
17:43:01.963 > READ_CSV,21796,1,1014.690,156240,52.233700,103239,0.130
17:43:01.963 > READ_CSV,21796,2,166.483,51017,52.233700,42321,0.130
17:43:01.963 > READ_CSV,21796,3,590.586,0,52.233700,0,0.130
17:43:01.975 > READ_CSV,21809,1,1024.434,156749,52.233700,103239,0.130
17:43:01.975 > READ_CSV,21809,2,152.315,50277,52.233700,42321,0.130
17:43:01.975 > READ_CSV,21809,3,588.375,0,52.233700,0,0.130
17:43:01.987 > READ_CSV,21821,1,1033.203,157207,52.233700,103239,0.130
17:43:01.987 > READ_CSV,21821,2,134.855,49365,52.233700,42321,0.130
17:43:01.987 > READ_CSV,21821,3,584.029,0,52.233700,0,0.130
17:43:02.005 > READ_CSV,21843,1,1022.596,156653,52.233700,103239,0.130
17:43:02.005 > READ_CSV,21843,2,161.141,50738,52.233700,42321,0.130
17:43:02.005 > READ_CSV,21843,3,591.869,0,52.233700,0,0.130
17:43:02.021 > READ_CSV,21855,1,1019.150,156473,52.233700,103239,0.130
17:43:02.021 > READ_CSV,21855,2,154.000,50365,52.233700,42321,0.130
17:43:02.021 > READ_CSV,21855,3,586.575,0,52.233700,0,0.130
17:43:02.030 > READ_CSV,21867,1,1041.052,157617,52.233700,103239,0.130
17:43:02.034 > READ_CSV,21867,2,132.692,49252,52.233700,42321,0.130
17:43:02.034 > READ_CSV,21867,3,586.872,0,52.233700,0,0.130
17:43:02.045 > READ_CSV,21878,1,1023.688,156710,52.233700,103239,0.130
17:43:02.045 > READ_CSV,21878,2,139.450,49605,52.233700,42321,0.130
17:43:02.045 > READ_CSV,21878,3,581.569,0,52.233700,0,0.130
17:43:02.056 > READ_CSV,21890,1,1024.300,156742,52.233700,103239,0.130
17:43:02.056 > READ_CSV,21890,2,144.811,49885,52.233700,42321,0.130
17:43:02.056 > READ_CSV,21890,3,584.556,0,52.233700,0,0.130
17:43:02.066 > READ_CSV,21902,1,1013.943,156201,52.233700,103239,0.130
17:43:02.066 > READ_CSV,21902,2,158.269,50588,52.233700,42321,0.130
17:43:02.066 > READ_CSV,21902,3,586.106,0,52.233700,0,0.130
17:43:02.077 > READ_CSV,21914,1,1043.139,157726,52.233700,103239,0.130
17:43:02.077 > READ_CSV,21914,2,136.923,49473,52.233700,42321,0.130
17:43:02.077 > READ_CSV,21914,3,590.031,0,52.233700,0,0.130
17:43:02.091 > READ_CSV,21925,1,1030.522,157067,52.233700,103239,0.130
17:43:02.091 > READ_CSV,21925,2,136.770,49465,52.233700,42321,0.130
17:43:02.091 > READ_CSV,21925,3,583.646,0,52.233700,0,0.130
17:43:02.103 > READ_CSV,21937,1,1025.239,156791,52.233700,103239,0.130
17:43:02.104 > READ_CSV,21937,2,148.812,50094,52.233700,42321,0.130
17:43:02.104 > READ_CSV,21937,3,587.025,0,52.233700,0,0.130
17:43:02.112 > READ_CSV,21949,1,1008.774,155931,52.233700,103239,0.130
17:43:02.112 > READ_CSV,21949,2,170.197,51211,52.233700,42321,0.130
17:43:02.112 > READ_CSV,21949,3,589.485,0,52.233700,0,0.130
17:43:02.126 > READ_CSV,21961,1,1032.035,157146,52.233700,103239,0.130
17:43:02.126 > READ_CSV,21961,2,149.654,50138,52.233700,42321,0.130
17:43:02.126 > READ_CSV,21961,3,590.845,0,52.233700,0,0.130
17:43:02.138 > READ_CSV,21972,1,1032.858,157189,52.233700,103239,0.130
17:43:02.138 > READ_CSV,21972,2,136.751,49464,52.233700,42321,0.130
17:43:02.138 > READ_CSV,21972,3,584.804,0,52.233700,0,0.130
17:43:02.151 > READ_CSV,21984,1,1030.771,157080,52.233700,103239,0.130
17:43:02.151 > READ_CSV,21984,2,141.097,49691,52.233700,42321,0.130
17:43:02.151 > READ_CSV,21984,3,585.934,0,52.233700,0,0.130
17:43:02.163 > READ_CSV,21996,1,1014.594,156235,52.233700,103239,0.130
17:43:02.163 > READ_CSV,21996,2,161.984,50782,52.233700,42321,0.130
17:43:02.163 > READ_CSV,21996,3,588.289,0,52.233700,0,0.130
17:43:02.175 > READ_CSV,22009,1,1030.848,157084,52.233700,103239,0.130
17:43:02.175 > READ_CSV,22009,2,149.673,50139,52.233700,42321,0.130
17:43:02.175 > READ_CSV,22009,3,590.261,0,52.233700,0,0.130
17:43:02.187 > READ_CSV,22021,1,1043.292,157734,52.233700,103239,0.130
17:43:02.188 > READ_CSV,22021,2,136.330,49442,52.233700,42321,0.130
17:43:02.188 > READ_CSV,22021,3,589.811,0,52.233700,0,0.130
17:43:02.209 > READ_CSV,22043,1,1027.000,156883,52.233700,103239,0.130
17:43:02.209 > READ_CSV,22043,2,152.258,50274,52.233700,42321,0.130
17:43:02.209 > READ_CSV,22043,3,589.629,0,52.233700,0,0.130
17:43:02.221 > READ_CSV,22055,1,1015.379,156276,52.233700,103239,0.130
17:43:02.221 > READ_CSV,22055,2,166.253,51005,52.233700,42321,0.130
17:43:02.221 > READ_CSV,22055,3,590.816,0,52.233700,0,0.130
17:43:02.231 > READ_CSV,22066,1,1039.540,157538,52.233700,103239,0.130
17:43:02.231 > READ_CSV,22066,2,139.488,49607,52.233700,42321,0.130
17:43:02.231 > READ_CSV,22066,3,589.514,0,52.233700,0,0.130
17:43:02.242 > READ_CSV,22078,1,1026.464,156855,52.233700,103239,0.130
17:43:02.245 > READ_CSV,22078,2,136.559,49454,52.233700,42321,0.130
17:43:02.245 > READ_CSV,22078,3,581.512,0,52.233700,0,0.130
17:43:02.254 > READ_CSV,22090,1,1021.352,156588,52.233700,103239,0.130
17:43:02.257 > READ_CSV,22090,2,146.936,49996,52.233700,42321,0.130
17:43:02.257 > READ_CSV,22090,3,584.144,0,52.233700,0,0.130
17:43:02.263 > READ_CSV,22101,1,1005.998,155786,52.233700,103239,0.130
17:43:02.263 > READ_CSV,22101,2,160.127,50685,52.233700,42321,0.130
17:43:02.263 > READ_CSV,22101,3,583.062,0,52.233700,0,0.130
17:43:02.280 > READ_CSV,22113,1,1034.313,157265,52.233700,103239,0.130
17:43:02.280 > READ_CSV,22113,2,141.326,49703,52.233700,42321,0.130
17:43:02.280 > READ_CSV,22113,3,587.820,0,52.233700,0,0.130
17:43:02.289 > READ_CSV,22125,1,1031.173,157101,52.233700,103239,0.130
17:43:02.289 > READ_CSV,22125,2,139.163,49590,52.233700,42321,0.130
17:43:02.289 > READ_CSV,22125,3,585.168,0,52.233700,0,0.130
17:43:02.298 > READ_CSV,22137,1,1025.602,156810,52.233700,103239,0.130
17:43:02.298 > READ_CSV,22137,2,138.761,49569,52.233700,42321,0.130
17:43:02.298 > READ_CSV,22137,3,582.182,0,52.233700,0,0.130
17:43:02.314 > READ_CSV,22148,1,1007.836,155882,52.233700,103239,0.130
17:43:02.314 > READ_CSV,22148,2,161.984,50782,52.233700,42321,0.130
17:43:02.314 > READ_CSV,22148,3,584.910,0,52.233700,0,0.130
17:43:02.322 > READ_CSV,22160,1,1020.950,156567,52.233700,103239,0.130
17:43:02.322 > READ_CSV,22160,2,154.383,50385,52.233700,42321,0.130
17:43:02.322 > READ_CSV,22160,3,587.667,0,52.233700,0,0.130
17:43:02.338 > READ_CSV,22172,1,1040.478,157587,52.233700,103239,0.130
17:43:02.339 > READ_CSV,22172,2,138.263,49543,52.233700,42321,0.130
17:43:02.339 > READ_CSV,22172,3,589.370,0,52.233700,0,0.130
17:43:02.348 > READ_CSV,22184,1,1031.537,157120,52.233700,103239,0.130
17:43:02.348 > READ_CSV,22184,2,138.321,49546,52.233700,42321,0.130
17:43:02.348 > READ_CSV,22184,3,584.929,0,52.233700,0,0.130
17:43:02.363 > READ_CSV,22196,1,1022.348,156640,52.233700,103239,0.130
17:43:02.363 > READ_CSV,22196,2,148.084,50056,52.233700,42321,0.130
17:43:02.363 > READ_CSV,22196,3,585.216,0,52.233700,0,0.130
17:43:02.372 > READ_CSV,22209,1,1002.667,155612,52.233700,103239,0.130
17:43:02.372 > READ_CSV,22209,2,158.135,50581,52.233700,42321,0.130
17:43:02.372 > READ_CSV,22209,3,580.401,0,52.233700,0,0.130
17:43:02.382 > READ_CSV,22221,1,1035.156,157309,52.233700,103239,0.130
17:43:02.388 > READ_CSV,22221,2,137.306,49493,52.233700,42321,0.130
17:43:02.388 > READ_CSV,22221,3,586.231,0,52.233700,0,0.130
17:43:02.408 > READ_CSV,22242,1,1032.686,157180,52.233700,103239,0.130
17:43:02.408 > READ_CSV,22242,2,139.508,49608,52.233700,42321,0.130
17:43:02.408 > READ_CSV,22242,3,586.097,0,52.233700,0,0.130
17:43:02.414 > READ_CSV,22254,1,1015.858,156301,52.233700,103239,0.130
17:43:02.414 > READ_CSV,22254,2,157.944,50571,52.233700,42321,0.130
17:43:02.414 > READ_CSV,22254,3,586.901,0,52.233700,0,0.130
17:43:02.431 > READ_CSV,22266,1,1037.204,157416,52.233700,103239,0.130
17:43:02.433 > READ_CSV,22266,2,141.001,49686,52.233700,42321,0.130
17:43:02.433 > READ_CSV,22266,3,589.102,0,52.233700,0,0.130
17:43:02.444 > READ_CSV,22278,1,1036.955,157403,52.233700,103239,0.130
17:43:02.444 > READ_CSV,22278,2,132.424,49238,52.233700,42321,0.130
17:43:02.444 > READ_CSV,22278,3,584.690,0,52.233700,0,0.130
17:43:02.455 > READ_CSV,22289,1,1033.854,157241,52.233700,103239,0.130
17:43:02.456 > READ_CSV,22289,2,137.249,49490,52.233700,42321,0.130
17:43:02.456 > READ_CSV,22289,3,585.551,0,52.233700,0,0.130
17:43:02.467 > READ_CSV,22301,1,1011.971,156098,52.233700,103239,0.130
17:43:02.467 > READ_CSV,22301,2,159.265,50640,52.233700,42321,0.130
17:43:02.467 > READ_CSV,22301,3,585.618,0,52.233700,0,0.130
17:43:02.473 > READ_CSV,22313,1,1020.471,156542,52.233700,103239,0.130
17:43:02.473 > READ_CSV,22313,2,152.335,50278,52.233700,42321,0.130
17:43:02.473 > READ_CSV,22313,3,586.403,0,52.233700,0,0.130
17:43:02.490 > READ_CSV,22325,1,1038.429,157480,52.233700,103239,0.130
