17:43:34.988 > Starting HX711 dual-example (Teensy + Adafruit HX711)
17:43:35.004 > Scale 1 is busy...
17:43:35.005 > Scale 2 is busy...
17:43:35.014 > Scale 1 is busy...
17:43:35.014 > Scale 2 is busy...
17:43:35.023 > Scale 1 is busy...
17:43:35.023 > Scale 2 is busy...
17:43:35.034 > Scale 1 is busy...
17:43:35.034 > Scale 2 is busy...
17:43:35.041 > Scale 1 is busy...
17:43:35.041 > Scale 2 is busy...
17:43:35.050 > Scale 1 is busy...
17:43:35.055 > Scale 2 is busy...
17:43:35.065 > Scale 1 is busy...
17:43:35.065 > Scale 2 is busy...
17:43:35.082 > READ_CSV,time_ms,loadcell,grams,raw,scale,tare,throttle
17:43:35.082 > Calibrating both scales together:
17:43:48.325 > Tare1 raw = 103175
17:43:48.325 > Tare2 raw = 44506
17:43:48.325 > 
17:43:48.325 > Calibration complete. Readings follow...
17:43:53.528 > [char] Starting throttle ramp to 0.40 then back to 0
17:43:53.528 > READ_CSV,23426,1,1025.373,156734,52.233700,103175,0.000
17:43:53.528 > READ_CSV,23426,2,-78.761,40392,52.233700,44506,0.000
17:43:53.528 > READ_CSV,23426,3,473.306,0,52.233700,0,0.000
17:43:53.532 > READ_CSV,23438,1,1022.539,156586,52.233700,103175,0.000
17:43:53.532 > READ_CSV,23438,2,-79.795,40338,52.233700,44506,0.000
17:43:53.532 > READ_CSV,23438,3,471.372,0,52.233700,0,0.000
17:43:53.553 > READ_CSV,23451,1,1020.223,156465,52.233700,103175,0.015
17:43:53.553 > READ_CSV,23451,2,-83.184,40161,52.233700,44506,0.015
17:43:53.553 > READ_CSV,23451,3,468.519,0,52.233700,0,0.015
17:43:53.574 > READ_CSV,23472,1,1020.701,156490,52.233700,103175,0.015
17:43:53.574 > READ_CSV,23472,2,-84.007,40118,52.233700,44506,0.015
17:43:53.574 > READ_CSV,23472,3,468.347,0,52.233700,0,0.015
17:43:53.580 > READ_CSV,23484,1,1024.990,156714,52.233700,103175,0.030
17:43:53.587 > READ_CSV,23484,2,-83.280,40156,52.233700,44506,0.030
17:43:53.587 > READ_CSV,23484,3,470.855,0,52.233700,0,0.030
17:43:53.594 > READ_CSV,23496,1,1026.751,156806,52.233700,103175,0.030
17:43:53.594 > READ_CSV,23496,2,-83.337,40153,52.233700,44506,0.030
17:43:53.594 > READ_CSV,23496,3,471.707,0,52.233700,0,0.030
17:43:53.604 > READ_CSV,23507,1,1021.142,156513,52.233700,103175,0.045
17:43:53.604 > READ_CSV,23507,2,-86.151,40006,52.233700,44506,0.045
17:43:53.604 > READ_CSV,23507,3,467.495,0,52.233700,0,0.045
17:43:53.619 > READ_CSV,23519,1,1019.361,156420,52.233700,103175,0.045
17:43:53.619 > READ_CSV,23519,2,-81.671,40240,52.233700,44506,0.045
17:43:53.619 > READ_CSV,23519,3,468.845,0,52.233700,0,0.045
17:43:53.632 > READ_CSV,23531,1,1020.452,156477,52.233700,103175,0.060
17:43:53.632 > READ_CSV,23531,2,-78.264,40418,52.233700,44506,0.060
17:43:53.632 > READ_CSV,23531,3,471.094,0,52.233700,0,0.060
17:43:53.644 > READ_CSV,23542,1,1015.264,156206,52.233700,103175,0.060
17:43:53.644 > READ_CSV,23542,2,-77.019,40483,52.233700,44506,0.060
17:43:53.644 > READ_CSV,23542,3,469.122,0,52.233700,0,0.060
17:43:53.654 > READ_CSV,23554,1,1019.131,156408,52.233700,103175,0.075
17:43:53.654 > READ_CSV,23554,2,-77.938,40435,52.233700,44506,0.075
17:43:53.654 > READ_CSV,23554,3,470.597,0,52.233700,0,0.075
17:43:53.664 > READ_CSV,23566,1,1021.295,156521,52.233700,103175,0.075
17:43:53.664 > READ_CSV,23566,2,-79.987,40328,52.233700,44506,0.075
17:43:53.664 > READ_CSV,23566,3,470.654,0,52.233700,0,0.075
17:43:53.679 > READ_CSV,23578,1,1028.244,156884,52.233700,103175,0.090
17:43:53.679 > READ_CSV,23578,2,-79.987,40328,52.233700,44506,0.090
17:43:53.679 > READ_CSV,23578,3,474.129,0,52.233700,0,0.090
17:43:53.688 > READ_CSV,23589,1,1026.540,156795,52.233700,103175,0.090
17:43:53.688 > READ_CSV,23589,2,-79.278,40365,52.233700,44506,0.090
17:43:53.688 > READ_CSV,23589,3,473.631,0,52.233700,0,0.090
17:43:53.703 > READ_CSV,23601,1,1017.868,156342,52.233700,103175,0.105
17:43:53.703 > READ_CSV,23601,2,-80.274,40313,52.233700,44506,0.105
17:43:53.703 > READ_CSV,23601,3,468.797,0,52.233700,0,0.105
17:43:53.713 > READ_CSV,23613,1,1019.974,156452,52.233700,103175,0.105
17:43:53.713 > READ_CSV,23613,2,-81.537,40247,52.233700,44506,0.105
17:43:53.713 > READ_CSV,23613,3,469.218,0,52.233700,0,0.105
17:43:53.724 > READ_CSV,23626,1,1018.768,156389,52.233700,103175,0.120
17:43:53.728 > READ_CSV,23626,2,-81.135,40268,52.233700,44506,0.120
17:43:53.728 > READ_CSV,23626,3,468.816,0,52.233700,0,0.120
17:43:53.738 > READ_CSV,23638,1,1016.547,156273,52.233700,103175,0.120
17:43:53.738 > READ_CSV,23638,2,-85.251,40053,52.233700,44506,0.120
17:43:53.738 > READ_CSV,23638,3,465.648,0,52.233700,0,0.120
17:43:53.749 > READ_CSV,23651,1,1023.075,156614,52.233700,103175,0.135
17:43:53.753 > READ_CSV,23651,2,-82.782,40182,52.233700,44506,0.135
17:43:53.753 > READ_CSV,23651,3,470.147,0,52.233700,0,0.135
17:43:53.770 > READ_CSV,23672,1,1008.812,155869,52.233700,103175,0.135
17:43:53.770 > READ_CSV,23672,2,-77.517,40457,52.233700,44506,0.135
17:43:53.770 > READ_CSV,23672,3,465.648,0,52.233700,0,0.135
17:43:53.783 > READ_CSV,23683,1,1013.024,156089,52.233700,103175,0.150
17:43:53.783 > READ_CSV,23683,2,-21.902,43362,52.233700,44506,0.150
17:43:53.783 > READ_CSV,23683,3,495.561,0,52.233700,0,0.150
17:43:53.796 > READ_CSV,23695,1,968.283,153752,52.233700,103175,0.150
17:43:53.798 > READ_CSV,23695,2,-48.628,41966,52.233700,44506,0.150
17:43:53.798 > READ_CSV,23695,3,459.828,0,52.233700,0,0.150
17:43:53.804 > READ_CSV,23707,1,1080.892,159634,52.233700,103175,0.165
17:43:53.804 > READ_CSV,23707,2,-127.504,37846,52.233700,44506,0.165
17:43:53.804 > READ_CSV,23707,3,476.694,0,52.233700,0,0.165
17:43:53.821 > READ_CSV,23719,1,1142.328,162843,52.233700,103175,0.165
17:43:53.821 > READ_CSV,23719,2,-146.495,36854,52.233700,44506,0.165
17:43:53.821 > READ_CSV,23719,3,497.916,0,52.233700,0,0.165
17:43:53.830 > READ_CSV,23730,1,1003.337,155583,52.233700,103175,0.180
17:43:53.830 > READ_CSV,23730,2,-8.864,44043,52.233700,44506,0.180
17:43:53.830 > READ_CSV,23730,3,497.236,0,52.233700,0,0.180
17:43:53.839 > READ_CSV,23742,1,1124.906,161933,52.233700,103175,0.180
17:43:53.839 > READ_CSV,23742,2,-31.646,42853,52.233700,44506,0.180
17:43:53.839 > READ_CSV,23742,3,546.630,0,52.233700,0,0.180
17:43:53.855 > READ_CSV,23754,1,1082.998,159744,52.233700,103175,0.195
17:43:53.855 > READ_CSV,23754,2,-61.033,41318,52.233700,44506,0.195
17:43:53.855 > READ_CSV,23754,3,510.982,0,52.233700,0,0.195
17:43:53.865 > READ_CSV,23766,1,1090.924,160158,52.233700,103175,0.195
17:43:53.868 > READ_CSV,23766,2,-9.917,43988,52.233700,44506,0.195
17:43:53.868 > READ_CSV,23766,3,540.504,0,52.233700,0,0.195
17:43:53.871 > READ_CSV,23777,1,1123.891,161880,52.233700,103175,0.210
17:43:53.871 > READ_CSV,23777,2,-7.103,44135,52.233700,44506,0.210
17:43:53.871 > READ_CSV,23777,3,558.394,0,52.233700,0,0.210
17:43:53.890 > READ_CSV,23789,1,1156.686,163593,52.233700,103175,0.210
17:43:53.892 > READ_CSV,23789,2,-13.842,43783,52.233700,44506,0.210
17:43:53.892 > READ_CSV,23789,3,571.422,0,52.233700,0,0.210
17:43:53.903 > READ_CSV,23801,1,1150.292,163259,52.233700,103175,0.225
17:43:53.903 > READ_CSV,23801,2,24.103,45765,52.233700,44506,0.225
17:43:53.903 > READ_CSV,23801,3,587.198,0,52.233700,0,0.225
17:43:53.915 > READ_CSV,23813,1,1137.044,162567,52.233700,103175,0.225
17:43:53.915 > READ_CSV,23813,2,78.359,48599,52.233700,44506,0.225
17:43:53.915 > READ_CSV,23813,3,607.702,0,52.233700,0,0.225
17:43:53.922 > READ_CSV,23826,1,1181.402,164884,52.233700,103175,0.240
17:43:53.922 > READ_CSV,23826,2,114.543,50489,52.233700,44506,0.240
17:43:53.922 > READ_CSV,23826,3,647.973,0,52.233700,0,0.240
17:43:53.939 > READ_CSV,23838,1,1253.788,168665,52.233700,103175,0.240
17:43:53.939 > READ_CSV,23838,2,96.891,49567,52.233700,44506,0.240
17:43:53.939 > READ_CSV,23838,3,675.340,0,52.233700,0,0.240
17:43:53.955 > READ_CSV,23860,1,1259.685,168973,52.233700,103175,0.255
17:43:53.955 > READ_CSV,23860,2,196.942,54793,52.233700,44506,0.255
17:43:53.955 > READ_CSV,23860,3,728.313,0,52.233700,0,0.255
17:43:53.972 > READ_CSV,23872,1,1333.335,172820,52.233700,103175,0.255
17:43:53.972 > READ_CSV,23872,2,262.455,58215,52.233700,44506,0.255
17:43:53.972 > READ_CSV,23872,3,797.895,0,52.233700,0,0.255
17:43:53.984 > READ_CSV,23883,1,1415.465,177110,52.233700,103175,0.270
17:43:53.984 > READ_CSV,23883,2,214.823,55727,52.233700,44506,0.270
17:43:53.984 > READ_CSV,23883,3,815.144,0,52.233700,0,0.270
17:43:53.996 > READ_CSV,23895,1,1402.734,176445,52.233700,103175,0.270
17:43:53.996 > READ_CSV,23895,2,290.828,59697,52.233700,44506,0.270
